Date,Open,High,Low,Close,Volume
2009-02-20,2948.25,2953.199951171875,2709.300048828125,2736.449951171875,0
2009-02-27,2737.25,2797.800048828125,2677.550048828125,2763.64990234375,0
2009-03-06,2764.60009765625,2764.60009765625,2539.449951171875,2620.14990234375,0
2009-03-13,2620.10009765625,2726.14990234375,2555.60009765625,2719.25,0
2009-03-20,2716.050048828125,2836.050048828125,2701.949951171875,2807.050048828125,0
2009-03-27,2807.25,3123.35009765625,2807.25,3108.64990234375,0
2009-04-03,3108.75,3228.75,2962.39990234375,3211.050048828125,0
2009-04-10,3211.35009765625,3401.14990234375,3149.25,3342.050048828125,0
2009-04-17,3342.199951171875,3511.25,3311.800048828125,3384.39990234375,0
2009-04-24,3384.75,3491.35009765625,3296.89990234375,3480.75,0
2009-05-01,3481.300048828125,3517.25,3351.5,3473.949951171875,0
2009-05-08,3478.699951171875,3717.050048828125,3478.699951171875,3620.699951171875,0
2009-05-15,3615.75,3709.60009765625,3534.199951171875,3671.64990234375,0
2009-05-22,3673.14990234375,4509.39990234375,3673.14990234375,4238.5,0
2009-05-29,4238.10009765625,4488.0498046875,4092.25,4448.9501953125,0
2009-06-05,4450.39990234375,4636.85009765625,4450.39990234375,4586.89990234375,0
2009-06-12,4582.35009765625,4693.2001953125,4365.10009765625,4583.39990234375,0
2009-06-19,4584.64990234375,4601.0498046875,4206.7001953125,4313.60009765625,0
2009-06-26,4314.2001953125,4383.75,4143.25,4375.5,0
2009-07-03,4375.39990234375,4439.9501953125,4249.7001953125,4424.25,0
2009-07-10,4429.60009765625,4479.7998046875,3976.800048828125,4003.89990234375,0
2009-07-17,4003.39990234375,4390.39990234375,3918.75,4374.9501953125,0
2009-07-24,4377.89990234375,4578.75,4377.89990234375,4568.5498046875,0
2009-07-31,4568.64990234375,4669.75,4420.7998046875,4636.4501953125,0
2009-08-07,4633.7998046875,4731.4501953125,4463.9501953125,4481.39990234375,0
2009-08-14,4486.5,4619.0,4359.39990234375,4580.0498046875,0
2009-08-21,4578.7998046875,4578.7998046875,4353.4501953125,4528.7998046875,0
2009-08-28,4536.9501953125,4743.75,4536.9501953125,4732.35009765625,0
2009-09-04,4730.85009765625,4735.89990234375,4576.60009765625,4680.39990234375,0
2009-09-11,4682.39990234375,4889.0498046875,4679.2998046875,4829.5498046875,0
2009-09-18,4830.35009765625,5003.0498046875,4786.25,4976.0498046875,0
2009-09-25,4977.10009765625,5036.2998046875,4904.0498046875,4958.9501953125,0
2009-10-02,4959.14990234375,5110.5,4959.10009765625,5083.39990234375,0
2009-10-09,5076.0498046875,5077.0,4921.0498046875,4945.2001953125,0
2009-10-16,4945.4501953125,5152.25,4945.4501953125,5142.14990234375,0
2009-10-23,5145.60009765625,5181.9501953125,4968.4501953125,4997.0498046875,0
2009-10-30,4997.14990234375,5033.75,4687.5,4711.7001953125,0
2009-11-06,4712.25,4836.2001953125,4538.5,4796.14990234375,0
2009-11-13,4796.14990234375,5017.89990234375,4789.89990234375,4998.9501953125,0
2009-11-20,4996.5,5079.2998046875,4932.7998046875,5052.4501953125,0
2009-11-27,5052.9501953125,5138.0,4806.7001953125,4941.75,0
2009-12-04,4942.25,5181.0,4942.25,5108.89990234375,0
2009-12-11,5108.85009765625,5182.5498046875,5051.5498046875,5117.2998046875,0
2009-12-18,5117.4501953125,5156.7001953125,4979.0498046875,4987.7001953125,0
2009-12-25,4983.64990234375,5197.89990234375,4943.9501953125,5178.39990234375,0
2010-01-01,5180.75,5221.85009765625,5160.10009765625,5201.0498046875,0
2010-01-08,5200.89990234375,5310.85009765625,5167.10009765625,5244.75,0
2010-01-15,5263.7998046875,5300.5,5169.5498046875,5252.2001953125,0
2010-01-22,5253.64990234375,5292.5,4954.85009765625,5036.0,0
2010-01-29,5034.5498046875,5035.7001953125,4766.0,4882.0498046875,0
2010-02-05,4882.0498046875,4951.14990234375,4692.35009765625,4718.64990234375,0
2010-02-12,4755.35009765625,4843.7998046875,4675.39990234375,4826.85009765625,0
2010-02-19,4827.89990234375,4929.7001953125,4783.89990234375,4844.89990234375,0
2010-02-26,4849.35009765625,4992.0,4833.14990234375,4922.2998046875,0
2010-03-05,4935.60009765625,5118.64990234375,4935.35009765625,5088.7001953125,0
2010-03-12,5092.14990234375,5158.10009765625,5092.0498046875,5137.0,0
2010-03-19,5134.4501953125,5269.9501953125,5101.2001953125,5262.7998046875,0
2010-03-26,5260.9501953125,5293.75,5187.0498046875,5282.0,0
2010-04-02,5283.89990234375,5329.5498046875,5235.14990234375,5290.5,0
2010-04-09,5291.39990234375,5399.64990234375,5290.25,5361.75,0
2010-04-16,5354.14990234375,5382.14990234375,5237.5498046875,5262.60009765625,0
2010-04-23,5279.0498046875,5331.7998046875,5160.89990234375,5304.10009765625,0
2010-04-30,5299.35009765625,5342.35009765625,5202.4501953125,5278.0,0
2010-05-07,5278.39990234375,5278.7001953125,4984.60009765625,5018.0498046875,0
2010-05-14,5026.60009765625,5212.7001953125,5026.60009765625,5093.5,0
2010-05-21,5093.89990234375,5105.2001953125,4842.2998046875,4931.14990234375,0
2010-05-28,4944.2998046875,5077.25,4786.4501953125,5066.5498046875,0
2010-06-04,5076.10009765625,5147.89990234375,4961.0498046875,5135.5,0
2010-06-11,5132.9501953125,5139.0498046875,4967.2998046875,5119.35009765625,0
2010-06-18,5120.14990234375,5302.2998046875,5120.14990234375,5262.60009765625,0
2010-06-25,5266.5,5366.75,5259.89990234375,5269.0498046875,0
2010-07-02,5271.10009765625,5339.4501953125,5210.0,5237.10009765625,0
2010-07-09,5237.0,5359.0498046875,5225.85009765625,5352.4501953125,0
2010-07-16,5352.25,5453.4501953125,5351.60009765625,5393.89990234375,0
2010-07-23,5392.7001953125,5477.5,5353.60009765625,5449.10009765625,0
2010-07-30,5446.5498046875,5466.25,5349.2001953125,5367.60009765625,0
2010-08-06,5369.5498046875,5487.14990234375,5351.2998046875,5439.25,0
2010-08-13,5439.7998046875,5492.2998046875,5372.4501953125,5452.10009765625,0
2010-08-20,5452.10009765625,5546.60009765625,5397.39990234375,5530.64990234375,0
2010-08-27,5531.14990234375,5549.7998046875,5391.9501953125,5408.7001953125,0
2010-09-03,5408.89990234375,5513.9501953125,5348.89990234375,5479.39990234375,0
2010-09-10,5479.5498046875,5647.4501953125,5479.5498046875,5640.0498046875,0
2010-09-17,5639.2001953125,5901.64990234375,5639.2001953125,5884.9501953125,0
2010-09-24,5885.0498046875,6037.39990234375,5885.0498046875,6018.2998046875,0
2010-10-01,6018.2998046875,6153.10009765625,5963.60009765625,6143.39990234375,0
2010-10-08,6144.7001953125,6223.39990234375,6067.0,6103.4501953125,0
2010-10-15,6105.9501953125,6284.10009765625,6050.35009765625,6062.64990234375,0
2010-10-22,6112.75,6127.0498046875,5966.75,6066.0498046875,0
2010-10-29,6101.25,6151.2998046875,5937.10009765625,6017.7001953125,0
2010-11-05,6092.2998046875,6290.14990234375,6084.75,6281.7998046875,0
2010-11-12,6335.25,6335.89990234375,6056.75,6071.64990234375,0
2010-11-19,6079.89990234375,6144.0498046875,5863.9501953125,5890.2998046875,0
2010-11-26,5920.89990234375,6020.25,5690.35009765625,5751.9501953125,0
2010-12-03,5789.9501953125,6029.5,5754.7001953125,5992.7998046875,0
2010-12-10,6033.64990234375,6069.4501953125,5721.14990234375,5857.35009765625,0
2010-12-17,5882.64990234375,5956.14990234375,5795.89990234375,5948.75,0
2010-12-24,5926.85009765625,6023.7998046875,5900.25,6011.60009765625,0
2010-12-31,6013.2998046875,6147.2998046875,5982.25,6134.5,0
2011-01-07,6177.4501953125,6181.0498046875,5883.60009765625,5904.60009765625,0
2011-01-14,5901.2998046875,5907.25,5639.64990234375,5654.5498046875,0
2011-01-21,5648.7998046875,5747.64990234375,5624.14990234375,5696.5,0
2011-01-28,5717.10009765625,5801.5498046875,5459.5498046875,5512.14990234375,0
2011-02-04,5452.5498046875,5556.2998046875,5369.0498046875,5395.75,0
2011-02-11,5430.14990234375,5440.35009765625,5177.7001953125,5310.0,0
2011-02-18,5340.25,5599.25,5340.25,5458.9501953125,0
2011-02-25,5456.60009765625,5526.25,5232.75,5303.5498046875,0
2011-03-04,5330.14990234375,5608.2001953125,5308.60009765625,5538.75,0
2011-03-11,5490.0498046875,5563.2998046875,5408.4501953125,5445.4501953125,0
2011-03-18,5436.5,5537.2998046875,5366.39990234375,5373.7001953125,0
2011-03-25,5408.75,5667.10009765625,5348.2001953125,5654.25,0
2011-04-01,5645.25,5872.0,5643.2001953125,5826.0498046875,0
2011-04-08,5842.0,5944.4501953125,5822.0,5842.0,0
2011-04-15,5805.35009765625,5923.60009765625,5735.5498046875,5824.5498046875,0
2011-04-22,5824.35009765625,5912.89990234375,5693.25,5884.7001953125,0
2011-04-29,5859.60009765625,5906.60009765625,5706.0498046875,5749.5,0
2011-05-06,5766.89990234375,5775.25,5443.64990234375,5551.4501953125,0
2011-05-13,5575.2001953125,5605.0,5472.14990234375,5544.75,0
2011-05-20,5541.7001953125,5541.7998046875,5401.25,5486.35009765625,0
2011-05-27,5456.7001953125,5485.7998046875,5328.7001953125,5476.10009765625,0
2011-06-03,5493.75,5604.9501953125,5458.60009765625,5516.75,0
2011-06-10,5504.2998046875,5570.10009765625,5457.4501953125,5485.7998046875,0
2011-06-17,5469.85009765625,5520.14990234375,5355.85009765625,5366.39990234375,0
2011-06-24,5372.2001953125,5477.85009765625,5195.89990234375,5471.25,0
2011-07-01,5441.2001953125,5705.7998046875,5434.25,5627.2001953125,0
2011-07-08,5679.5498046875,5740.39990234375,5610.75,5660.64990234375,0
2011-07-15,5648.0498046875,5652.89990234375,5496.9501953125,5581.10009765625,0
2011-07-22,5581.75,5645.39990234375,5532.7001953125,5633.9501953125,0
2011-07-29,5633.7998046875,5702.25,5453.9501953125,5482.0,0
2011-08-05,5527.5,5551.89990234375,5116.4501953125,5211.25,0
2011-08-12,5083.85009765625,5204.2001953125,4946.4501953125,5072.9501953125,0
2011-08-19,5125.75,5132.2001953125,4796.10009765625,4845.64990234375,0
2011-08-26,4843.7001953125,4965.7998046875,4720.0,4747.7998046875,0
2011-09-02,4806.2001953125,5113.7001953125,4806.0498046875,5040.0,0
2011-09-09,4998.89990234375,5169.25,4942.89990234375,5059.4501953125,0
2011-09-16,4981.7001953125,5143.60009765625,4911.0498046875,5084.25,0
2011-09-23,5068.39990234375,5168.39990234375,4829.60009765625,4867.75,0
2011-09-30,4878.60009765625,5034.25,4758.85009765625,4943.25,0
2011-10-07,4874.39990234375,4922.60009765625,4728.2998046875,4888.0498046875,0
2011-10-14,4886.85009765625,5141.39990234375,4882.0498046875,5132.2998046875,0
2011-10-21,5156.2001953125,5160.2001953125,5011.0498046875,5049.9501953125,0
2011-10-28,5114.7001953125,5399.7001953125,5084.75,5360.7001953125,0
2011-11-04,5358.89990234375,5360.25,5201.85009765625,5284.2001953125,0
2011-11-11,5292.25,5317.5,5142.25,5168.85009765625,0
2011-11-18,5217.35009765625,5228.89990234375,4837.9501953125,4905.7998046875,0
2011-11-25,4873.7998046875,4873.7998046875,4640.9501953125,4710.0498046875,0
2011-12-02,4769.2998046875,5062.5498046875,4754.7998046875,5050.14990234375,0
2011-12-09,5036.5,5099.25,4841.75,4866.7001953125,0
2011-12-16,4906.85009765625,4910.25,4628.2001953125,4651.60009765625,0
2011-12-23,4623.14990234375,4763.4501953125,4531.14990234375,4714.0,0
2011-12-30,4780.2001953125,4800.5,4608.89990234375,4624.2998046875,0
2012-01-06,4675.7998046875,4794.89990234375,4675.7998046875,4754.10009765625,0
2012-01-13,4747.5498046875,4898.85009765625,4695.4501953125,4866.0,0
2012-01-20,4844.0,5064.14990234375,4827.0498046875,5048.60009765625,0
2012-01-27,5025.35009765625,5217.0,5021.35009765625,5204.7001953125,0
2012-02-03,5163.5498046875,5334.85009765625,5076.7001953125,5325.85009765625,0
2012-02-10,5379.4501953125,5427.75,5322.9501953125,5381.60009765625,0
2012-02-17,5382.10009765625,5606.7001953125,5351.39990234375,5564.2998046875,0
2012-02-24,5561.89990234375,5629.9501953125,5405.89990234375,5429.2998046875,0
2012-03-02,5448.10009765625,5458.7998046875,5268.14990234375,5359.35009765625,0
2012-03-09,5342.5498046875,5382.0498046875,5171.4501953125,5333.5498046875,0
2012-03-16,5420.10009765625,5499.39990234375,5305.0,5317.89990234375,0
2012-03-23,5337.35009765625,5385.9501953125,5205.64990234375,5278.2001953125,0
2012-03-30,5274.35009765625,5307.10009765625,5135.9501953125,5295.5498046875,0
2012-04-06,5296.35009765625,5378.75,5278.7998046875,5322.89990234375,0
2012-04-13,5282.5,5306.75,5185.39990234375,5207.4501953125,0
2012-04-20,5190.60009765625,5342.4501953125,5183.5,5290.85009765625,0
2012-04-27,5277.39990234375,5310.5498046875,5154.2998046875,5190.60009765625,0
2012-05-04,5201.4501953125,5279.60009765625,5070.60009765625,5086.85009765625,0
2012-05-11,5017.7998046875,5124.75,4906.14990234375,4928.89990234375,0
2012-05-18,4934.35009765625,4957.2001953125,4788.9501953125,4891.4501953125,0
2012-05-25,4954.7001953125,4956.35009765625,4803.9501953125,4920.39990234375,0
2012-06-01,4931.7001953125,5020.14990234375,4831.75,4841.60009765625,0
2012-06-08,4797.2998046875,5084.4501953125,4770.35009765625,5068.35009765625,0
2012-06-15,5096.7001953125,5146.2001953125,5015.14990234375,5139.0498046875,0
2012-06-22,5174.0,5190.2001953125,5041.7001953125,5146.0498046875,0
2012-06-29,5158.5,5286.25,5095.5,5278.89990234375,0
2012-07-06,5283.85009765625,5333.64990234375,5263.35009765625,5316.9501953125,0
2012-07-13,5283.7001953125,5348.5498046875,5216.85009765625,5227.25,0
2012-07-20,5232.35009765625,5257.75,5169.0498046875,5205.10009765625,0
2012-07-27,5163.25,5164.2001953125,5032.39990234375,5099.85009765625,0
2012-08-03,5129.75,5246.35009765625,5129.75,5215.7001953125,0
2012-08-10,5260.85009765625,5377.60009765625,5260.85009765625,5320.39990234375,0
2012-08-17,5316.35009765625,5399.9501953125,5309.0498046875,5366.2998046875,0
2012-08-24,5368.7001953125,5448.60009765625,5368.7001953125,5386.7001953125,0
2012-08-31,5387.85009765625,5399.14990234375,5238.89990234375,5258.5,0
2012-09-07,5276.5,5347.14990234375,5215.7001953125,5342.10009765625,0
2012-09-14,5361.89990234375,5586.64990234375,5332.10009765625,5577.64990234375,0
2012-09-21,5631.75,5720.0,5534.89990234375,5691.14990234375,0
2012-09-28,5691.9501953125,5735.14990234375,5638.64990234375,5703.2998046875,0
2012-10-05,5704.75,5815.35009765625,4888.2001953125,5746.9501953125,0
2012-10-12,5751.85009765625,5751.85009765625,5636.9501953125,5676.0498046875,0
2012-10-19,5674.25,5722.5,5633.89990234375,5684.25,0
2012-10-26,5667.60009765625,5721.5498046875,5658.0498046875,5705.2998046875,0
2012-11-02,5665.2001953125,5711.2998046875,5583.0498046875,5697.7001953125,0
2012-11-09,5693.0498046875,5777.2998046875,5677.75,5686.25,0
2012-11-16,5688.4501953125,5718.89990234375,5559.7998046875,5574.0498046875,0
2012-11-23,5577.2998046875,5643.35009765625,5548.35009765625,5626.60009765625,0
2012-11-30,5648.64990234375,5885.25,5623.4501953125,5879.85009765625,0
2012-12-07,5878.25,5949.85009765625,5838.89990234375,5907.39990234375,0
2012-12-14,5916.0498046875,5965.14990234375,5839.14990234375,5879.60009765625,0
2012-12-21,5860.5,5939.39990234375,5823.14990234375,5847.7001953125,0
2012-12-28,5869.0,5930.7998046875,5844.7001953125,5908.35009765625,0
2013-01-04,5901.2001953125,6020.75,5897.14990234375,6016.14990234375,0
2013-01-11,6042.14990234375,6042.14990234375,5940.60009765625,5951.2998046875,0
2013-01-18,5967.2001953125,6083.39990234375,5962.14990234375,6064.39990234375,0
2013-01-25,6085.75,6101.2998046875,6007.85009765625,6074.64990234375,729700
2013-02-01,6082.10009765625,6111.7998046875,5983.2001953125,5998.89990234375,722700
2013-02-08,6025.2001953125,6038.5,5883.64990234375,5903.5,785900
2013-02-15,5920.0498046875,5969.5,5853.89990234375,5887.39990234375,676300
2013-02-22,5888.64990234375,5971.0,5835.7998046875,5850.2998046875,667100
2013-03-01,5870.5498046875,5878.39990234375,5671.89990234375,5719.7001953125,967100
2013-03-08,5704.7001953125,5952.85009765625,5663.60009765625,5945.7001953125,741700
2013-03-15,5946.10009765625,5971.2001953125,5791.75,5872.60009765625,659200
2013-03-22,5816.75,5863.60009765625,5631.7998046875,5651.35009765625,817100
2013-03-29,5707.2998046875,5718.39990234375,5604.85009765625,5682.5498046875,486600
2013-04-05,5697.35009765625,5754.60009765625,5534.7001953125,5553.25,617000
2013-04-12,5550.5,5610.64990234375,5477.2001953125,5528.5498046875,637900
2013-04-19,5508.5,5794.35009765625,5500.2998046875,5783.10009765625,590100
2013-04-26,5789.85009765625,5924.60009765625,5789.7998046875,5871.4501953125,608200
2013-05-03,5877.60009765625,6019.4501953125,5867.7998046875,5944.0,580300
2013-05-10,5944.89990234375,6105.2998046875,5928.4501953125,6094.75,590300
2013-05-17,6098.2001953125,6199.9501953125,5970.0498046875,6187.2998046875,687000
2013-05-24,6198.0,6229.4501953125,5936.7998046875,5983.5498046875,747200
2013-05-31,5989.39990234375,6133.75,5975.5498046875,5985.9501953125,744400
2013-06-07,5997.35009765625,6011.0,5869.5,5881.0,569300
2013-06-14,5907.89990234375,5931.64990234375,5683.10009765625,5808.39990234375,687800
2013-06-21,5820.39990234375,5863.39990234375,5616.85009765625,5667.64990234375,721000
2013-06-28,5638.0498046875,5852.9501953125,5566.25,5842.2001953125,1003600
2013-07-05,5834.10009765625,5904.35009765625,5760.39990234375,5867.89990234375,726500
2013-07-12,5833.14990234375,6019.0,5775.5498046875,6009.0,603400
2013-07-19,5991.2001953125,6066.85009765625,5910.9501953125,6029.2001953125,794000
2013-07-26,6009.75,6093.35009765625,5869.5,5886.2001953125,805200
2013-08-02,5869.9501953125,5886.0,5649.0,5677.89990234375,1029700
2013-08-09,5682.39990234375,5721.0,5486.85009765625,5565.64990234375,863300
2013-08-16,5606.7001953125,5754.5498046875,5496.0498046875,5507.85009765625,890500
2013-08-23,5497.5498046875,5504.10009765625,5254.0498046875,5471.75,1271800
2013-08-30,5499.39990234375,5528.7001953125,5118.85009765625,5471.7998046875,1546900
2013-09-06,5480.25,5688.60009765625,5318.89990234375,5680.39990234375,1229600
2013-09-13,5738.5,5932.0,5738.2001953125,5850.60009765625,1004000
2013-09-20,5930.2998046875,6142.5,5798.14990234375,6012.10009765625,1136800
2013-09-27,5945.7998046875,5989.39990234375,5811.10009765625,5833.2001953125,959800
2013-10-04,5801.0498046875,5950.4501953125,5700.9501953125,5907.2998046875,706200
2013-10-11,5889.0498046875,6107.60009765625,5825.85009765625,6096.2001953125,847300
2013-10-18,6093.0,6201.4501953125,6032.5498046875,6189.35009765625,841400
2013-10-25,6202.0,6252.4501953125,6116.60009765625,6144.89990234375,840600
2013-11-01,6155.10009765625,6332.60009765625,6079.2001953125,6307.2001953125,952400
2013-11-08,6282.14990234375,6304.75,6120.9501953125,6140.75,657100
2013-11-15,6110.39990234375,6141.64990234375,5972.4501953125,6056.14990234375,617300
2013-11-22,6111.0498046875,6212.39990234375,5972.7998046875,5995.4501953125,753300
2013-11-29,6035.9501953125,6182.5,6030.2998046875,6176.10009765625,788800
2013-12-06,6171.14990234375,6300.5498046875,6149.89990234375,6259.89990234375,833600
2013-12-13,6415.0,6415.25,6161.39990234375,6168.39990234375,907100
2013-12-20,6168.35009765625,6284.5,6129.9501953125,6274.25,1153000
2013-12-27,6267.2001953125,6324.89990234375,6259.4501953125,6313.7998046875,518000
2014-01-03,6336.39990234375,6358.2998046875,6171.25,6211.14990234375,501800
2014-01-10,6220.85009765625,6239.10009765625,6139.60009765625,6171.4501953125,713800
2014-01-17,6189.5498046875,6346.5,6189.5498046875,6261.64990234375,712200
2014-01-24,6261.75,6355.60009765625,6243.35009765625,6266.75,681700
2014-01-31,6186.2998046875,6188.5498046875,6027.25,6089.5,876000
2014-02-07,6058.7998046875,6079.9501953125,5933.2998046875,6063.2001953125,852200
2014-02-14,6072.7998046875,6106.60009765625,5984.60009765625,6048.35009765625,716000
2014-02-21,6071.2998046875,6160.35009765625,6066.7998046875,6155.4501953125,466500
2014-02-28,6140.9501953125,6282.7001953125,6130.7998046875,6276.9501953125,653500
2014-03-07,6264.35009765625,6537.7998046875,6212.25,6526.64990234375,937300
2014-03-14,6491.7001953125,6562.85009765625,6432.7001953125,6504.2001953125,1001300
2014-03-21,6532.4501953125,6574.9501953125,6473.25,6493.2001953125,683700
2014-03-28,6510.5,6702.60009765625,6510.5,6695.89990234375,1010300
2014-04-04,6723.14990234375,6776.75,6662.39990234375,6694.35009765625,924300
2014-04-11,6694.25,6819.0498046875,6650.39990234375,6776.2998046875,635500
2014-04-18,6792.7001953125,6813.39990234375,6665.14990234375,6779.39990234375,374500
2014-04-25,6789.25,6869.85009765625,6772.85009765625,6782.75,563800
2014-05-02,6778.5498046875,6786.25,6656.7998046875,6694.7998046875,509100
2014-05-09,6681.64990234375,6871.35009765625,6638.5498046875,6858.7998046875,575400
2014-05-16,6863.39990234375,7563.5,6862.89990234375,7203.0,1147100
2014-05-23,7276.85009765625,7381.0,7193.5498046875,7367.10009765625,1275100
2014-05-30,7428.75,7504.0,7118.4501953125,7229.9501953125,1170700
2014-06-06,7264.0498046875,7592.7001953125,7239.5,7583.39990234375,1108300
2014-06-13,7621.64990234375,7700.0498046875,7525.35009765625,7542.10009765625,929500
2014-06-20,7534.7998046875,7663.0,7487.5498046875,7511.4501953125,751500
2014-06-27,7514.0,7593.35009765625,7441.60009765625,7508.7998046875,677800
2014-07-04,7534.0498046875,7758.0,7531.60009765625,7751.60009765625,674900
2014-07-11,7780.39990234375,7808.85009765625,7447.2001953125,7459.60009765625,968800
2014-07-18,7469.0,7685.0,7422.14990234375,7663.89990234375,701500
2014-07-25,7701.64990234375,7840.9501953125,7674.0,7790.4501953125,619100
2014-08-01,7792.89990234375,7799.89990234375,7593.89990234375,7602.60009765625,684600
2014-08-08,7639.5498046875,7752.4501953125,7540.10009765625,7568.5498046875,616800
2014-08-15,7619.85009765625,7796.7001953125,7598.60009765625,7791.7001953125,509000
2014-08-22,7785.25,7929.0498046875,7779.2001953125,7913.2001953125,603900
2014-08-29,7931.75,7968.25,7862.4501953125,7954.35009765625,571000
2014-09-05,7990.35009765625,8141.89990234375,7984.0,8086.85009765625,692200
2014-09-12,8132.9501953125,8180.2001953125,8057.2998046875,8105.5,566700
2014-09-19,8070.35009765625,8160.89990234375,7925.14990234375,8121.4501953125,626400
2014-09-26,8084.4501953125,8159.89990234375,7841.7998046875,7968.85009765625,808200
2014-10-03,7978.4501953125,8030.89990234375,7923.85009765625,7945.5498046875,351400
2014-10-10,7897.39990234375,7972.35009765625,7815.75,7859.9501953125,550800
2014-10-17,7831.0,7928.0,7723.85009765625,7779.7001953125,735400
2014-10-24,7896.9501953125,8005.0,7856.9501953125,7995.89990234375,490700
2014-10-31,8064.35009765625,8330.75,7985.64990234375,8322.2001953125,787100
2014-11-07,8348.150390625,8365.5498046875,8290.25,8337.0,456100
2014-11-14,8337.7998046875,8415.0498046875,8304.4501953125,8389.900390625,652100
2014-11-21,8378.400390625,8489.7998046875,8349.099609375,8477.349609375,633800
