Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,future_4w_return,is_risk,close_vs_ema50,close_vs_ema100,ema20_vs_ema50,ema50_vs_ema100,weekly_return,realized_vol_8w,realized_vol_20w,vol_ratio,risk_proba,buy_hold_return,strategy_return
2018-08-10,27769.22806106639,28377.57127703161,27765.72810174118,28123.923828125,0,26534.087534780345,25419.22423019984,23641.145937610552,69.24482413677912,2.752771874298304,654.2664710931749,492.33010172192496,161.93636937124995,0.9778390622492502,14.800146107977294,17.331146157983447,0.0,24.239590979617265,32.000511435708525,11.835289056643,-0.022855805107542704,0,0.10640370348957329,0.18961762269665727,0.043859060940812045,0.07521117196609972,0.015480893383754912,0.013376680064137978,0.014631049496415836,0.9142666127549401,0.043775274760782426,-0.022855805107542704,-0.022855805107542704
2018-08-17,27760.47890519984,28177.82364360492,27739.17837092439,28128.224609375,331100,26685.91011331317,25525.4595391871,23729.998980615783,69.27209426723496,0.0272701304558466,699.7784952369839,533.8197804249368,165.9587148120471,0.9447282347527944,14.18012103151534,17.340941268083945,12.710178743766354,25.727656281894745,30.581854825993027,11.578931990788822,-0.03429620673351963,0,0.10196741281746924,0.18534453509045568,0.04546247531193415,0.07566205797303094,0.00015292251807697,0.01343617871769648,0.014225516486058166,0.9445125406072051,0.04800264845888835,-0.03429620673351963,-0.03429620673351963
2018-08-24,28171.32345630192,28325.119584180407,27782.477167013323,27834.375,310600,26795.28772156906,25616.005243532705,23811.27375327686,65.0294049705104,-4.242689296724564,704.0203858241621,567.8599015047819,136.1604843193802,0.8373241201465271,13.667302666688064,17.33175541482458,-12.646264409266555,27.253154593727203,30.39014409186369,10.933199543478445,-0.08039596665543958,1,0.08660092529561636,0.16895783436068768,0.04603693928170505,0.07579315197312719,-0.010446788357806991,0.012455682720221935,0.01413063221479644,0.8814667688526607,0.05648850804402855,-0.08039596665543958,-0.08039596665543958
2018-08-31,27970.92527590875,28388.320884395504,27940.6244509862,28061.423828125,0,26915.872112669625,25711.904011555933,23895.43514089761,66.72521425570378,1.695809285193377,717.4329372648353,597.7745086567926,119.65842860804275,0.8634749598373884,13.479992991831011,17.33175541482458,0.0,28.73260306198009,29.293675062586534,10.301620188615896,-0.10483663453407766,1,0.09137867874402072,0.1743424492026595,0.04682531875401308,0.07601740081097708,0.008157137644549284,0.012435606792572983,0.014036104068723493,0.8859728263402605,0.23653592718186828,-0.10483663453407766,-0.10483663453407766
2018-09-07,28199.120571931173,28202.87052822728,27135.73521286376,27481.12890625,123200,26969.706093010613,25781.28537997531,23966.438977835285,58.8680181810292,-7.857196074674576,673.4741397851358,612.9144348824613,60.559704902674525,0.685721725318575,12.09025917887101,17.328088329428194,-11.72157244693173,28.1420162405588,26.15870287999355,17.271066547112053,-0.11054723774226316,1,0.06593323417439012,0.14665048619301269,0.04609625530767225,0.07572449139475568,-0.020679453951776727,0.015124260016834841,0.01482645193488418,1.0200862676558489,0.43099005925458556,-0.11054723774226316,-0.11054723774226316
2018-09-14,27394.88056233073,27404.530840703985,26554.84096734844,27163.533203125,0,26988.16581778341,25835.49117696157,24029.747774375675,55.04747141617222,-3.820546764856978,606.02329775221,611.536207456411,-5.512909704200979,0.5667924937372513,10.9630639566668,17.328088329428194,0.0,26.50752312459003,23.77978746504537,21.403545120271662,-0.06508647098314901,1,0.05140378470325713,0.13041274749005338,0.04461593677188236,0.07514616547542219,-0.011556865229534696,0.01588728620086947,0.014927339820532909,1.0643079337562968,0.35110100569296276,-0.06508647098314901,-0.06508647098314901
2018-09-21,27002.284985298007,27002.284985298007,25053.0590385226,25596.603515625,0,26855.636074720707,25826.123033379747,24060.774620737047,40.93264629952216,-14.11482511665006,421.2737080084408,573.483707566817,-152.20999955837624,0.0403180311707078,11.029272510586765,17.328088329428194,0.0,26.193584450500985,19.441557548207527,30.480517280593045,-0.019967248767517654,0,-0.008887106959805657,0.06383123233132659,0.03986324389496376,0.07337038979290433,-0.05768504692606535,0.022733604070214058,0.020138381324744742,1.1288694807998532,0.4383757759418943,-0.019967248767517654,-0.019967248767517654
2018-09-28,25644.75190235571,25649.400285680746,24677.96267053657,25119.55859375,0,26690.295362247307,25798.414623982502,24081.74064000463,37.75836265114635,-3.174283648375813,233.6711728971277,505.5212006328792,-271.8500277357515,-0.0304052481341965,12.472005526444509,17.328088329428194,0.0,26.265765715161997,17.829218191299198,31.154924096116744,-0.02781860250517565,0,-0.026313866186235768,0.04309563703303665,0.034571145214314924,0.07128529493113667,-0.018637039933200317,0.022418874749333434,0.019260596259389393,1.163976153562972,0.21963686913457858,-0.02781860250517565,-0.02781860250517565
2018-10-05,24943.610387791672,25469.755120611888,24250.36942127765,24443.166015625,253300,26476.283043521373,25745.26761973319,24088.89757813573,33.76065515219695,-3.997707498949403,30.06896767006401,410.4307540403162,-380.36178637025216,-0.1123554667677608,14.513196511055671,17.320506265701265,-12.442333783869854,26.719089731579903,16.031913805266978,31.549215296917804,0.05147391897067344,0,-0.05057634759679708,0.014706710273483914,0.02839416682652285,0.06876072415621315,-0.02692692929298901,0.01989035296592526,0.019636879082692887,1.0129080533706487,0.2660005144693931,0.05147391897067344,0.05147391897067344
2018-10-12,24470.46461199269,25483.90327087143,24239.768083752395,25395.5546875,0,26373.3565334241,25731.5533870966,24114.77197634096,42.92395329096617,9.16329813876922,-53.81707077900501,317.58118907645195,-371.39825985545696,0.1585514844708389,15.176719706679409,17.320506265701265,0.0,27.11502393609167,14.546624553708964,28.40315477028749,0.01477213193376925,0,-0.013057847481726115,0.05311195612447084,0.024942262003091464,0.0670452705230582,0.03896339251904579,0.027863232886885674,0.021405435137543328,1.3016896273234788,0.20896665419918178,0.01477213193376925,0.01477213193376925
2018-10-19,25443.70442818741,25915.048187791483,24922.361267676788,25085.509765625,0,26250.704460300374,25706.21834311732,24133.994506821837,40.93848637396513,-1.985466917001041,-143.6593787644124,225.3330755082791,-368.9924542726915,0.1261205250069791,16.20266549707485,17.320506265701265,0.0,26.729361942530293,16.826355380198414,26.161491282373383,0.046231323938020985,0,-0.02414624232967011,0.03942634769947451,0.021181105284155288,0.06514561175735212,-0.012208629647597613,0.027852988765770765,0.021122673531814382,1.3186298942612245,0.22919930802380628,0.046231323938020985,0.046231323938020985
2018-10-26,25483.95427715036,25504.454039265456,24352.81719425804,24420.767578125,0,26076.42475723605,25655.808509196053,24139.6731815011,36.98811074451169,-3.95037562945344,-265.4393742941211,127.17858554779907,-392.6179598419202,0.0419741209835088,17.899057406856215,17.320506265701265,0.0,26.940936747641334,15.316133000601695,28.25217872175466,0.06463264928919932,0,-0.048138842735295784,0.011644498850933438,0.016394581674915143,0.06280678766010839,-0.026499050396452617,0.026845268993227627,0.021742012365550647,1.2347186884946717,0.2884020053948094,0.06463264928919932,0.06463264928919932
2018-11-02,24647.66183794929,25855.949374375203,24404.26623833399,25701.3515625,0,26040.703500594525,25657.594511286403,24170.59750587732,47.49848045168562,10.510369707173936,-255.67125381262667,50.60861767571393,-306.27987148834063,0.3207973965884385,18.159050826397845,17.320506265701265,0.0,26.54991287960817,16.282396145014218,25.183774129224435,0.045183816634156715,0,0.0017054229769806195,0.06333124600045426,0.014931601991745591,0.06152090386046538,0.05243831834025103,0.03619483546535715,0.025119979488329346,1.4408783845613067,0.24900730077137012,0.045183816634156715,0.045183816634156715
2018-11-09,25731.251960655307,25860.450077734346,25534.103859538525,25770.701171875,1800,26014.988993097428,25662.0300666036,24202.28272698618,48.00428609876116,0.5058056470755332,-239.57237287199317,-7.427580433827487,-232.14479243816567,0.3469150750325182,18.36197402830831,17.32056034866292,7.496097345175956,26.179238589474966,15.900573032527966,24.538563880583013,0.03194678368020121,0,0.00423470415198457,0.0648045666841166,0.01375413112593793,0.060314448685857336,0.002698286477516909,0.036332069090769456,0.024913982912508868,1.4583003134568167,0.33219238358523534,0.03194678368020121,0.03194678368020121
2018-11-16,25815.850302736624,26332.44430019463,25384.256406785385,26245.24609375,0,26036.918240778625,25684.90128335444,24242.73744712012,51.45103592535303,3.446749826591869,-186.37368465928373,-43.21680127891874,-143.156883380365,0.4456439494027236,18.38141023225692,17.32056034866292,0.0,25.056466757993032,18.414824144946948,22.7174367122052,0.022116058816008755,0,0.02181611695578911,0.08260241447558836,0.013705209669321095,0.059488489671600364,0.018414125355382227,0.03032732943531944,0.02508642204351425,1.2089141043196376,0.4898917268378561,0.022116058816008755,0.022116058816008755
2018-11-23,26364.292223733468,26378.792054677542,25947.54747581948,25999.146484375,0,26033.320930644943,25697.22462457093,24277.517824095463,49.61421581425106,-1.8368201111019644,-162.20176176858877,-67.01379337685275,-95.18796839173602,0.4006287058367289,18.47545322007832,17.32056034866292,0.0,23.93965926508068,18.145890103786343,21.920620961817896,0.03346999897758063,0,0.011749201099148454,0.07091452564276635,0.013079089706545588,0.058478251803254944,-0.00937692138591173,0.029526537421026372,0.02514471859838986,1.1742639833287736,0.5438507358968863,0.03346999897758063,0.03346999897758063
2018-11-30,26095.696494907435,27012.384976689787,26024.748101320263,26862.63671875,0,26112.303386654952,25742.92705963678,24328.708297256937,55.60322665805037,5.9890108437993135,-72.53278055914416,-68.11759081331103,-4.415189745833132,0.5779175061927422,18.45926182273158,17.32056034866292,0.0,22.50761963199298,21.76402526944307,20.133739500212982,0.009764448325428887,0,0.0434958175703668,0.10415384123697047,0.01434865297805743,0.058129627972862696,0.033212253136615244,0.0279406901409546,0.02600102049214227,1.0745997507828016,0.5837039695557646,0.009764448325428887,0.009764448325428887
2018-12-07,27032.58585035136,27036.78502024151,26149.145099396028,26593.9921875,0,26158.17851054496,25776.30216269024,24373.565403994424,53.47365525461939,-2.1295714034309867,-22.88305383596889,-59.0706834178426,36.18762958187371,0.5258764921953342,18.42432818873508,17.32056034866292,0.0,21.21233252269899,20.40610147991035,18.69593478211825,0.022587485249106143,0,0.03172254963682564,0.09109979384229461,0.014815016732984354,0.057551561925607064,-0.01000067618315692,0.026571177620228963,0.02609647739721666,1.0181902030602388,0.6382825721655633,0.022587485249106143,0.022587485249106143
2018-12-14,26073.347992587373,26951.13514438852,25598.65110460109,26825.6875,0,26221.75079525496,25817.454528859253,24422.12227718265,55.07186768368012,1.5982124290607302,34.75989720168582,-40.30456729393692,75.06446449562273,0.5834727442196904,18.055671804857997,17.32056034866292,0.0,20.19527026815036,18.26571524955248,21.00418651795435,0.02340646558452608,0,0.039052377143289796,0.09841754109400136,0.015659803562112495,0.0571339474858108,0.008712317837293426,0.025522369791747088,0.025325302314589914,1.0077814461880537,0.6414132561220011,0.02340646558452608,0.02340646558452608
2018-12-21,26915.135933677084,27368.78130066969,26822.78765077092,26869.337890625,0,26283.42575671877,25858.704856771637,24470.58199230033,55.38281961679295,0.3109519331128325,83.00771168615029,-15.64211149791948,98.64982318406976,0.6039494820375125,17.618520421804163,17.32056034866292,0.0,18.87798431339484,20.805119413885343,20.08815123463415,0.021848062320688033,0,0.03908289450114166,0.09802610739211026,0.016424677968197354,0.05672618922214778,0.001627186279009596,0.02161981526672036,0.025321525953699492,0.8538117057499724,0.5845954416443885,0.021848062320688033,0.021848062320688033
2018-12-28,26876.73834770189,27239.63251699773,26407.84267999701,27124.935546875,0,26363.569546257462,25908.360962265884,24523.14344882656,57.248674635653096,1.8658550188601453,140.25230573596127,15.536771948856671,124.7155337871046,0.6782041470301015,16.807078515132325,17.32056034866292,0.0,17.987793896209553,19.415888895516733,22.07784400749849,-0.000366792346208733,0,0.04695683321615718,0.10609537490484078,0.017569949123935835,0.05648613181788531,0.00951261461262809,0.01429799138602923,0.025149076486853664,0.5685294803371134,0.3888235875463384,-0.000366792346208733,-0.000366792346208733
2019-01-04,27267.48312148169,27430.23197848434,26923.4379184418,27194.68359375,116400,26442.723265066277,25958.80498702997,24576.045233874545,57.76769031079031,0.5190156751372115,189.0676887936679,50.24295531781892,138.824733475849,0.7159073784442795,15.94789049632688,17.324051517715564,11.664796405307865,16.8708680251928,20.17952672031712,21.151141163569527,-0.004009931858521831,0,0.047609225745850914,0.1065524715207653,0.018641777935390014,0.05626453483449345,0.00257136267676894,0.014303325669050595,0.025163285152883273,0.5684204420109941,0.11565394283939519,-0.004009931858521831,-0.004009931858521831
2019-01-11,27378.3331257057,27754.12655728776,27161.632953028737,27453.58203125,146100,26538.99552851234,26017.423694646444,24633.026160555248,59.72237541322944,1.954685102439136,245.81160855347844,89.35668596495083,156.4549225885276,0.7891169192679987,15.577612041172126,17.32841629505056,11.892053442342334,15.975516610320586,21.910572195080466,20.0894720265223,-0.0058097353814684505,0,0.05519986734501581,0.11450301933309737,0.020047020796037485,0.056200871345154724,0.009520185686569205,0.013603177042727415,0.025180946552686757,0.5402170650839169,0.11883837599845928,-0.0058097353814684505,-0.0058097353814684505
2019-01-18,27388.88117579989,27611.229505316307,27181.88357948063,27456.380859375,0,26626.36556002307,26073.8533873809,24688.934174393264,59.744067101182985,0.0216916879535418,287.6910919928923,129.02356717053914,158.6675248223532,0.8110167505124326,14.90241014013049,17.32841629505056,0.0,15.144118867939245,21.084666450852733,19.332211549822727,-0.024127047539253876,0,0.05302351944125028,0.11209259441633002,0.021190276881344117,0.0560947347181977,0.00010194764828197478,0.012465357236246132,0.025101384978635694,0.4966003767065305,0.11789360665082396,-0.024127047539253876,-0.024127047539253876
2019-01-25,27514.230690354794,27621.877875525257,27044.885578585017,27114.986328125,0,26672.90087127087,26114.68213015518,24736.974811100823,55.79673811948782,-3.947328981695165,289.9903703486416,161.21692780615962,128.77344254248197,0.7332110270226778,14.604821724994558,17.32841629505056,0.0,14.140681044639692,19.99392414080442,19.56041282347778,-0.0091369416114373,0,0.03830428388843954,0.09613186475643887,0.02137566669712987,0.05569425241263137,-0.0124340688963539,0.008530380835433171,0.024823698923230296,0.3436385875374256,0.16947207060102237,-0.0091369416114373,-0.0091369416114373
2019-02-01,27041.13414646731,27532.73113751926,26441.24371865389,27085.634765625,231600,26712.20886120936,26152.758704095173,24783.482929012192,55.45748173230228,-0.3392563871855429,286.1456305094289,186.20266834681348,99.9429621626154,0.7274397599294153,14.550733459331877,17.3214883170366,-12.352771342460947,13.97974220347472,18.087707115426213,22.96824922643421,-0.001552440195286331,0,0.03567027372082743,0.0928905692233375,0.021391630743206713,0.05524952965670815,-0.0010824848718272717,0.007359739602832564,0.024685539227212703,0.2981397139066493,0.5662973244027703,-0.001552440195286331,-0.001552440195286331
2019-02-08,26973.68606805153,27589.42928552474,26825.238577000524,27294.083984375,0,26767.625539606088,26197.5165582238,24833.19780139561,57.43676337747674,1.979281645174467,296.50087879199054,208.2623104358489,88.23856835614163,0.7554615937634239,14.751936876488603,17.3214883170366,0.0,13.727809070194434,17.37223908866502,21.427891984266623,0.017124389721874023,0,0.041857686155635676,0.09909662874110747,0.021761947553892158,0.05493931018225595,0.007695932569191433,0.007241372220357949,0.020618044585155086,0.3512152760389174,0.6228782422835047,0.017124389721874023,0.017124389721874023
2019-02-15,27240.18344617612,27305.583076802453,26634.941295944005,26793.939453125,0,26770.13162660789,26220.90569135718,24872.024368756596,51.52116793074975,-5.915595446726996,261.3374682151698,218.8773419917131,42.46012622345668,0.6088111706909756,14.188488718513714,17.3214883170366,0.0,13.77722057021528,16.336778619336908,21.84199340317409,0.09655795383415544,0,0.02185407966120323,0.07727216152066219,0.020946108487463144,0.05423287234693297,-0.01832428344311965,0.010266361100432097,0.020600549954314085,0.49835373925452686,0.6154320098219217,0.09655795383415544,0.09655795383415544
2019-02-22,26754.287893333447,27100.58537374313,26617.389097725696,26867.23828125,0,26779.379879430948,26246.25206743141,24911.5335551426,52.29660048007673,0.7754325493269789,236.6567827622166,222.4332301458138,14.2235526164028,0.608656800200476,12.480462658793964,17.3214883170366,0.0,13.84988331792144,15.6146292152994,21.037063548720205,0.10104938737394065,0,0.023659995805235923,0.07850599489503018,0.020312531123675592,0.05357833588744598,0.00273564953945038,0.009598424877665032,0.01932842454478138,0.49659633952196996,0.612966214957498,0.10104938737394065,0.10104938737394065
2019-03-01,26933.885434349784,27196.78276217568,26719.090769625524,27043.5859375,0,26804.54236115181,26277.52006233606,24953.75241419918,54.19489294975845,1.8982924696817207,228.69073929893784,223.68473197643863,5.006007322499215,0.6428389525623298,11.937892389794554,17.3214883170366,0.0,13.71067662071985,15.817937463093534,20.091518008816763,0.12485812110600403,0,0.029152898498285396,0.08374826713883965,0.020056013564656583,0.05304884115880015,0.006563668896816477,0.00991812110491904,0.017605377240479,0.563357488422054,0.4428751801372015,0.12485812110600403,0.12485812110600403
2019-03-08,27067.835726658137,27815.17714357065,26957.78622473513,27761.478515625,0,26895.679137768304,26335.714511484646,25009.35095086108,60.99890468714317,6.804011737384727,277.1111588941021,234.3700173599713,42.741141534130776,0.8443823788441818,11.273268457376918,17.3214883170366,0.0,13.068801188762205,20.31880072912785,18.48552135332968,0.08367069730517573,0,0.05413804146147605,0.1100439419707997,0.02126255682333822,0.05303470542796718,0.026545761341861596,0.013567959569647734,0.017938877755077187,0.7563438334824282,0.473221710062368,0.08367069730517573,0.08367069730517573
2019-03-15,27839.776857734418,29520.355801968013,27790.92781467533,29381.107421875,0,27132.38659339751,26455.14168444113,25095.92038593066,71.34177674462988,10.342872057486709,441.0905894584721,275.7141317796715,165.3764576788006,1.2817675066208325,11.425309882106117,17.3214883170366,0.0,14.556109644810146,31.819800488973915,15.711059795635409,0.018961017878796005,0,0.11060102313323461,0.17075233623815245,0.02559974605445725,0.054161046003017965,0.058340873499890256,0.02419110378576954,0.019958024935922795,1.212099086128886,0.06752025941663296,0.018961017878796005,0.018961017878796005
2019-03-22,29521.25672467061,30007.75091388812,29361.30936368378,29582.15625,0,27365.69798926441,26577.76970661991,25184.75673967461,72.32296997573968,0.9811932311097992,580.5759120649345,336.6864878367241,243.8894242282104,1.168756621862848,13.29921263288212,17.3214883170366,0.0,16.34383454045186,34.263337044803386,14.830074333559905,0.02166483648821238,0,0.11304133403758732,0.17460559797260156,0.029646140038915414,0.05531174993446841,0.006842792725209268,0.022692640986939874,0.017206392903927274,1.3188494017104764,0.04898688915070395,0.02166483648821238,0.02166483648821238
2019-03-29,29329.05998744208,30495.696388243457,29155.911606436886,30420.197265625,0,27656.60268225113,26728.453140306385,25288.428829297387,76.01005348012916,3.687083504389477,750.0953095179757,419.3682521729745,330.7270573450012,1.1913666069551478,15.952012059963044,17.3214883170366,0.0,18.370496127450203,34.50319866005525,13.180453697413276,-0.013380809843069774,0,0.13812038077697375,0.20292950862895487,0.034725149901963404,0.05694400078112749,0.028329274192951948,0.022807226382883114,0.01779826882134608,1.2814294812498628,0.10352478335825326,-0.013380809843069774,-0.013380809843069774
2019-04-05,30537.24559968504,30647.7443187045,29809.55383878743,30084.30078125,0,27887.81202501293,26860.05500857868,25383.39659072219,71.87693454604991,-4.133118934079249,847.5663964097512,505.0078810203299,342.5585153894213,1.0175388225161142,17.464971256620167,17.3214883170366,0.0,20.361856203923494,33.362383766164335,12.261533280464322,-0.004337745717405306,0,0.12003868836610887,0.1851960266123731,0.03826339953905511,0.058174185341146156,-0.011041890407284316,0.02454202990450184,0.018147859331300552,1.352337455149486,0.09729655415427586,-0.004337745717405306,-0.004337745717405306
2019-04-12,30201.14819452445,30231.698619900333,29639.905989633247,29938.203125,0,28083.087367868844,26980.76669941873,25473.59077951977,70.0916973958841,-1.7852371501658126,902.6192423772736,584.5301532917186,318.089089085555,0.9303087875780576,17.987504526563445,17.3214883170366,0.0,21.87424607520699,31.682869997628643,13.087398301157185,-0.029996490165940748,0,0.1096127644751097,0.1752643506022591,0.04085579482342361,0.05916621386218934,-0.004856275614058991,0.022502814189889718,0.017960298019506375,1.252919866109671,0.09666579158816986,-0.029996490165940748,-0.029996490165940748
2019-04-19,29983.15179292973,30669.44402616296,29918.75215020512,30223.048828125,0,28286.89322122657,27107.91501819153,25567.63945374958,71.57411794269673,1.4824205468126337,958.1882889842818,659.2617804302313,298.92650855405054,0.9240756295521636,19.12762155067189,17.3214883170366,0.0,23.62191542481928,33.39635396039524,12.245281894006862,-0.025584455055223887,0,0.11491602389350031,0.18208209572091283,0.04349202814911646,0.06024316664931928,0.00951445555819408,0.022134823886638635,0.016906662893231537,1.309236720837449,0.09290379171874348,-0.025584455055223887,-0.025584455055223887
2019-04-26,30282.14737359237,30289.54767804308,29434.708081821136,30013.150390625,0,28451.298665931183,27221.845817110487,25655.66937329167,68.86539300223723,-2.708724940459504,974.061731750633,722.2217706943117,251.83996105632136,0.8443047616979032,19.48321956622165,17.3214883170366,0.0,24.31269088345247,30.95381974470265,15.491038916558583,0.039950391537355356,0,0.10253913684868565,0.16984476038928076,0.04516419852940001,0.06104601758897221,-0.006944978936230695,0.023354592591542968,0.016767271625703222,1.3928677910687495,0.04063676340065301,0.039950391537355356,0.039950391537355356
2019-05-03,29920.05288028914,30121.40039854204,29549.707572337764,29953.802734375,0,28594.394291497265,27328.98138249341,25740.78092499629,68.08085684279186,-0.7845361594453664,970.663485194349,771.9101135943192,198.75337160002985,0.8003342608363692,19.672165321320684,17.3214883170366,0.0,24.954125237897568,29.404916306403013,14.715880191768331,0.04744747885529721,0,0.09604534157877609,0.16367109535855384,0.04630296648430754,0.061699777567931324,-0.0019773884273254216,0.023227644731330547,0.01685301194848327,1.3782488733962466,0.03131950671569933,0.04744747885529721,0.04744747885529721
2019-05-10,29626.1561565631,29835.15380568032,28784.31561556765,29040.162109375,0,28636.848369390384,27396.08650903779,25806.115205875078,57.26506739783847,-10.815789444953396,884.0563363517431,794.339358145804,89.71697820593909,0.6192000172357799,19.172038206822865,17.3214883170366,0.0,24.21167832916633,26.485260071394045,19.75302636269614,0.06976639235412319,0,0.06001133044293905,0.12532095116601094,0.045289748225290305,0.061612191160052454,-0.03050165727210008,0.017128745362320143,0.018689111034929307,0.9165093690281526,0.17403326132890817,0.06976639235412319,0.06976639235412319
