Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,label
2024-02-23,46554.8984375,47363.3984375,46317.69921875,46811.75,906900,45862.81548464218,44456.41154476311,42077.11734263153,56.71340076262484,1.8995059915776764,606.7840856664843,687.5863668171035,-80.80228115061914,0.6664360395984573,15.61033058250543,-21.138034268623866,13.717788572092456,17.894675329381172,24.729832367276064,18.450062077238396,1
2024-03-01,46615.8515625,47342.25,45661.75,47286.8984375,1000000,45998.44243253341,44567.4110307528,42180.28132470813,58.78988668299958,2.0764859203747434,648.6772298308715,679.8045394198571,-31.127309588985558,0.7112361353833617,15.62244505100317,-21.137198064942822,14.050978649168504,17.02697333021181,22.645923339146584,20.184522974053674,1
2024-03-08,47318.5,48161.25,47191.6484375,47835.80078125,783000,46173.42894193498,44695.58317783111,42292.27180899608,61.11078020745454,2.3208935244549598,717.8942422265463,687.422479981195,30.47176224535133,0.760914309426361,15.452538010847414,-21.136680332119955,13.570889252111332,16.85137220832823,25.721837660804717,19.18025099995365,0
2024-03-15,47792.19921875,47853.80078125,46310.5,46594.1015625,1000000,46213.49300103641,44770.03487919068,42377.456556590216,53.73788615664226,-7.372894050812277,664.8900351465054,682.9159910142572,-18.025955867751804,0.5650422606006744,14.03815384351326,-21.13750388404399,-14.035208981635362,15.887686908698806,23.70052810544533,22.159725391511724,1
2024-03-22,46458.75,46990.25,45828.80078125,46863.75,831400,46275.42223903294,44852.14135451653,42466.29405051912,55.00737156470476,1.2694854080624935,637.2958447259953,673.7919617566048,-36.496117030609526,0.5864134300928173,12.832234112904125,-21.13695430766836,13.630867508590423,14.914943390137994,22.281442873280152,23.316179526811283,1
2024-03-29,46552.94921875,47440.44921875,46529.05078125,47124.6015625,804800,46356.29646031551,44941.25744110412,42558.53776362765,56.25786785119018,1.2504962864854292,629.2225057101969,664.8780705473232,-35.65556483712635,0.6107440896529197,11.833775491807112,-21.13642202671525,13.598350320871573,14.067109700671834,23.587364707328152,22.19322145559564,1
2024-04-05,47391.05078125,48557.3984375,47279.80078125,48493.05078125,1000000,46559.79687183308,45080.54345444318,42676.0528728875,62.19421427287477,5.936346421684583,724.890653495997,676.880587137058,48.01006635893896,0.8424815936116679,10.81877199322132,-21.04279963985009,18.72149028046384,14.124162093232275,27.68631097059668,20.5200316637922,1
2024-04-12,48586.75,49057.3984375,48424.6484375,48564.55078125,866100,46750.72581558707,45217.17119274933,42792.656791864974,62.48072164690509,0.2865073740303216,797.2871720917537,700.9619041279972,96.32526796375656,0.8487643843943515,9.5431283962415,-21.042170230864848,13.671756808919556,14.514708634955372,29.46320527683613,19.809741375389294,0
2024-04-19,48057.5,48255.5,46579.05078125,47574.1484375,734200,46829.147017674026,45309.60167293563,42887.33979474884,56.13473028095392,-6.345991365951164,765.9157427483515,713.9526718520681,51.9630708962834,0.6081240398966857,8.55267492426611,-21.042703811538388,-13.50653811207064,13.622768546188045,26.377757867015887,27.469537295868047,1
2024-04-26,48145.69921875,48679.6484375,47628.44921875,48201.05078125,976500,46959.80451896698,45422.991834046,42992.56179448153,58.97509397182285,2.84036369086892,782.6179068069614,727.6857188430467,54.93218796391466,0.7455907502925604,8.766300982904038,-21.041994076565857,13.791731053363886,12.81698443703896,27.086125678262285,25.84655296417353,1
2024-05-03,48359.8984375,49974.75,48342.69921875,48923.55078125,1000000,47146.82797251774,45560.26865550499,43110.00712095219,62.02686693187935,3.051772960056504,844.4202529291579,751.032625660269,93.38762726888888,0.8922603008726148,9.17374479819797,-21.04108853336806,14.034566566646928,12.929813348961774,31.340715133831388,23.45237852729838,0
2024-05-10,49174.55078125,49252.6484375,47313.3515625,47421.1015625,1000000,47172.94926680177,45633.242494994985,43195.37532771551,53.16933916479293,-8.857527767086417,763.3643727208473,753.4989750723846,9.865397648462704,0.5463019317636502,9.167953986516372,-21.042069253099825,-14.114355839296593,12.253748286415076,28.25857473475532,26.36589029491115,1
2024-05-17,47389.80078125,48188.6484375,46983.25,48115.6484375,925400,47262.7301402016,45730.59174764224,43292.80647840431,56.277637801957376,3.108298637164445,746.565193096445,752.1122186771968,-5.547025580751779,0.7103479390438462,9.10113794383652,-21.041396243801287,13.737982436068242,11.389867048605394,26.51324528948432,26.42884978902172,1
2024-05-24,47927.1015625,49052.94921875,47435.25,48971.6484375,691200,47425.48426375383,45857.6920099896,43405.25879442601,59.81749951848607,3.5398617165286907,793.1804775149649,760.3258704447505,32.85460707021434,0.8825528078634447,9.510622703806272,-21.040893263860543,13.446185943230196,11.17702949348716,28.718874510598525,24.26302215021628,1
2024-05-31,49105.8984375,49688.8515625,48313.6015625,48983.94921875,1000000,47573.90949756299,45980.29033190178,43515.72791173936,59.86778231837275,0.0502827998866806,821.6445891389958,772.5896141835996,49.05497495539623,0.8526815846215411,9.994204069807692,-21.04015062956072,13.835216121726411,11.381435602086878,29.94161181394927,22.56969859550973,1
2024-06-07,50889.8515625,51133.19921875,46077.8515625,49803.19921875,1000000,47786.22280434271,46130.20832746445,43640.2322940564,63.173120166900375,3.3053378485276284,899.9353365465577,798.0587586561912,101.87657789036643,0.9605427353436994,10.426659330433957,-21.03863890113422,14.544893713312776,11.103300823652672,23.460068964433965,27.257577440532373,1
