Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,label
2023-07-21,19612.150390625,19991.849609375,19562.94921875,19745.0,1000000,18575.430220875543,18002.99438209271,17188.172706604117,73.51377378263624,1.6469750410257262,465.5485569907687,305.4377934639931,160.1107635267756,0.9688859877665696,17.19300178457068,18.52435404606558,14.15341105984318,27.393798114654583,38.398499401935766,9.494012841731204,0
2023-07-28,19748.44921875,19867.55078125,19563.099609375,19646.05078125,1000000,18677.394083768348,18067.427966373387,17236.843559567402,71.05793259321185,-2.4558411894243903,491.6708600303282,342.68440677726016,148.98645325306802,0.8879342082863867,17.701388190163943,18.51098021838646,-14.203219623093156,29.748014687297797,36.151801315912685,8.938517684044895,0
2023-08-04,19666.349609375,19795.599609375,19296.44921875,19517.0,1000000,18757.356551980887,18124.273928476392,17281.995172249233,67.87327098234171,-3.184661610870137,496.2393159299172,373.3953886077916,122.84392732212564,0.819139705729933,17.14501435273849,18.497363051801536,-14.207756003440098,30.6850797304638,32.766771037050326,13.10356734976154,0
2023-08-11,19576.849609375,19645.5,19412.75,19428.30078125,1000000,18821.25600238747,18175.4122364283,17324.496273417564,65.69395611756542,-2.179314864776288,487.087720441792,396.13385497459166,90.9538654672004,0.773376158469739,15.701911971268448,18.48533301799483,-14.071005900695852,31.555211556260804,31.295290373576307,12.515116142411836,0
2023-08-18,19383.94921875,19482.75,19253.599609375,19310.150390625,768700,18867.817372695805,18219.911771886997,17363.81615692662,62.80134406915813,-2.892612048407287,464.9417073976256,409.89542545919846,55.04628193842712,0.7134175665634396,14.612053728084252,18.47810118845928,-13.552457356233996,31.646970780874582,29.87291535236172,15.10292200901166,0
2023-08-25,19320.650390625,19584.44921875,19229.69921875,19265.80078125,1000000,18905.720554462878,18260.927027156133,17401.479218794408,61.70306965679361,-1.0982744123645247,438.7545009040732,415.6672405481734,23.087260355899787,0.677705308785953,13.650893784593018,18.464494747545995,-14.174094378837612,31.95319808245665,29.78803465213874,14.039118412884108,1
2023-09-01,19298.349609375,19458.55078125,19223.650390625,19435.30078125,1000000,18956.15676653784,18306.98089986569,17441.75291310046,64.27455559480127,2.571485938007662,426.7587750085149,417.88554744024174,8.873227568273194,0.722073444325608,13.00192419719663,18.48048621623977,14.336801825331564,32.20898192195259,28.36339600629247,13.490839899230403,1
2023-09-08,19525.05078125,19867.150390625,19432.849609375,19819.94921875,1000000,19038.422714367567,18366.312990802337,17488.845909251937,69.3105799701767,5.036024375375433,443.1812722412433,422.9446924004421,20.2365798408012,0.8580163188339124,12.059000341439804,18.49390519234246,14.176118457683192,33.25836465339562,34.07739613613852,12.31786217098646,1
2023-09-15,19890.0,20222.44921875,19865.349609375,20192.349609375,1000000,19148.32051389209,18437.92226996205,17542.380635987047,73.24314637710987,3.9325664069331614,480.7045559664148,434.4966651136366,46.20789085277818,0.962887114389268,12.28309323330569,18.508131033772333,14.248332044758785,34.77027231287952,38.40486423559215,11.334292452514992,0
2023-09-22,20155.94921875,20195.349609375,19657.5,19674.25,1000000,19198.409036378554,18486.4057103557,17584.595870917998,61.44618566691302,-11.79696071019685,463.2951421147227,440.2563605138538,23.0387816008689,0.7226611304667406,11.421869298086238,18.497403803069314,-13.96780322704382,35.27013987719752,34.446673205153225,14.149020587971078,0
2023-09-29,19678.19921875,19766.650390625,19492.099609375,19638.30078125,1000000,19240.30348827107,18531.578066077047,17625.263294884968,60.71544513132946,-0.730740535583557,441.5078272922874,440.50665386954057,1.001173422746831,0.6863173435101274,10.755937082166929,18.48629151190281,-13.992150169704846,35.06972743986668,32.59965961365122,16.620610951872663,1
2023-10-06,19622.400390625,19675.75,19333.599609375,19653.5,892800,19279.65553700716,18575.57500466226,17665.426397956555,60.92701865180703,0.2115735204775717,420.6190388012983,436.52913085589216,-15.91009205459386,0.6768103475431405,9.614604702567844,18.494617782212007,13.70211899068024,34.283451782839045,30.411214727970755,18.61467075809488,1
