Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,future_4w_return,predicted_return,risk_flag,buy_hold_return,strategy_return,buy_hold_equity,strategy_equity
2023-01-20,18033.15039,18183.75,17853.65039,18027.65039,1000000.0,17863.74294366906,17390.31407688693,16469.506629123898,52.51417893800142,0.565229325582095,251.64967773479657,263.225827880697,-11.576150145900442,0.6004819003836525,12.209169158152674,96.89811229768895,67.49899202889395,13.741699104672682,22.658383936384315,21.965128083452782,-0.004629065252246711,-0.010119275094874267,True,-0.004629065252246711,0.0,0.9433365545591036,1.0874303155440241
2023-01-27,18118.44922,18201.25,17493.55078,17604.34961,1000000.0,17839.038816652963,17398.70762720509,16491.97876735907,48.82895303614601,-3.6852259018554103,200.38871843471497,250.65840599150064,-50.26968755678564,0.4113588184658382,12.257004930735636,96.89811229768895,0.0,12.99507185170066,21.70526553033028,23.1815560901062,-0.00787014760950322,0.013372314561779272,False,-0.00787014760950322,-0.00787014760950322,0.9359123566292833,1.078872078445644
2023-02-03,17541.94922,18215.15039,17306.0,17321.90039,1000000.0,17789.78753792411,17395.695578687246,16508.412858896514,46.48485890889011,-2.3440941272559,135.41180435704882,227.6090856646103,-92.19728130756148,0.2893629655396615,12.42092567892816,96.8981122976886,-68.23903424853215,12.481719886836014,20.51158309981463,23.041191090423936,0.015728598702558605,0.030513203624364715,False,0.015728598702558605,0.015728598702558605,0.9506329465074712,1.0958412244189109
2023-02-10,18124.80078,19678.25,18101.75,19526.55078,1000000.0,17955.193560978954,17479.258527758335,16568.177966245097,61.87118608932289,15.38632718043278,258.83035800723155,233.85334013313457,24.977017874096987,1.1185442505046108,14.718040521940834,96.8981122976886,0.0,12.53228388478522,26.044840530696785,19.975000305837437,0.00011262716210236334,-0.05216882267583417,True,0.00011262716210236334,0.0,0.9507400135984374,1.0958412244189109
2023-02-17,19120.0,19175.25,17719.75,17944.19922,1000000.0,17954.14648088572,17497.491496081537,16595.425911864008,50.6214824598649,-11.24970362945799,226.3486974424777,232.3524115950032,-6.003714152525504,0.5017701591769785,14.0971385555552,96.89811209449344,-81.48901320680257,12.190686640301662,23.46619231027004,20.090576500477777,-0.047042970803575224,0.020519057865035908,False,-0.047042970803575224,-0.047042970803575224,0.9060143788969354,1.0442895976932178
2023-02-24,17965.55078,18004.34961,17421.80078,17465.80078,1000000.0,17907.63736651565,17496.24872290187,16612.66105776769,47.79217039286468,-2.8293120670002168,160.15779212886628,217.91348770177584,-57.75569557290956,0.234580706535445,11.240801011130854,96.8981120944933,-67.33200614077325,11.5748590987394,22.686289274448093,21.12270209962841,-0.02981540935679905,0.02908043803972138,False,-0.02981540935679905,-0.02981540935679905,0.8790011893069772,1.0131536758509476
2023-03-03,17428.59961,18251.94922,17255.19922,17594.34961,1000000.0,17877.800437323684,17500.09581651356,16632.100435039618,48.62312393413358,0.8309535412688973,116.72826822641946,197.67644380670455,-80.94817558028512,0.2766030888903931,10.65491587050315,96.89811209449353,67.67655107511958,11.234172725493163,22.81061185885566,19.903790075350624,-0.013333804045059017,0.030321792791872863,False,-0.013333804045059017,-0.013333804045059017,0.8672807596933841,0.9996444832696199
2023-03-10,17427.94922,19623.19922,17312.75,19528.75,1000000.0,18035.03372900714,17579.650882532635,16689.459832365566,59.15764519559077,10.534521261457192,235.68319350824825,205.27779374701333,30.40539976123489,1.118036629064415,12.570039084979287,96.8981120944937,67.60899292410828,12.027992860682394,27.411404124991467,17.397634855845276,-0.007156115982845823,-0.047435506054291456,True,-0.007156115982845823,0.0,0.8610743979873277,0.9996444832696199
2023-03-17,19241.0,19276.25,16850.15039,17100.05078,1000000.0,17945.987733863603,17560.84303537449,16697.59034618011,46.31670526940207,-12.840939926188703,132.45326051243683,190.71288710009804,-58.25962658766122,0.0943109125404738,13.44575401662661,96.89811193771232,-81.22969843865347,12.265859105838532,23.687581683890716,17.3803234167702,0.04257000340907746,0.08824444938385627,False,0.04257000340907746,0.04257000340907746,0.8977303380451175,1.042199352330273
2023-03-24,17066.59961,17207.25,16828.34961,16945.05078,1000000.0,17850.660404924212,17536.694319477454,16702.490552790405,45.63588100864181,-0.6808242607602608,37.70099664948066,160.11050900997458,-122.40951236049392,0.0762077077593277,14.44659846158107,96.89811193771232,0.0,12.462913530102044,23.207312775493552,17.144591998542445,0.04007069726822032,0.04650446644138247,False,0.04007069726822032,0.04007069726822032,0.9337030186494205,1.0839610070706347
2023-03-31,16984.30078,17381.59961,16913.75,17359.75,1000000.0,17803.90703302667,17529.755326556773,16715.50559134901,47.84480680488097,2.208925796239157,-3.883329244858032,127.31174135900804,-131.1950706038661,0.258966904242534,14.771475324865955,96.89811193771232,0.0,12.793349288003546,23.576397224844705,16.694498209477565,0.04062558504586766,0.040451163385656935,False,0.04062558504586766,0.04062558504586766,0.9716352500411459,1.1279975571497871
2023-04-07,18230.65039,19434.15039,18020.59961,19389.0,1000000.0,17954.86826797651,17602.66688237808,16768.446074688633,57.04277686886712,9.197970063986148,125.45810578658713,126.94101424452388,-1.4829084579367589,0.9579275542046084,16.138424774229307,96.89811193771232,0.0,14.494724959907437,31.972099163779845,14.83485294594889,-0.06807983908401671,-0.053115168193846395,True,-0.06807983908401671,0.0,0.9054864785699863,1.1279975571497871
2023-04-14,19462.80078,20702.65039,17729.65039,17828.0,1000000.0,17942.78557578827,17611.503475226,16789.427340536382,49.77125876496378,-7.271518103903332,100.840049406248,121.7208212768687,-20.880771870620705,0.433368207937478,16.02996173062494,96.8981119377121,-67.80764545541419,16.68801780960926,33.541138309812865,12.65851426535438,0.16979468308279122,0.04277292438649494,False,0.16979468308279122,0.16979468308279122,1.0592332682345298,1.3195255448841978
2023-04-21,17863.0,17863.0,17553.94922,17624.05078,1000000.0,17912.429880951295,17611.99552639361,16805.954537357444,48.894285480231815,-0.8769732847319673,64.13377059650884,110.20341114079672,-46.06964054428789,0.3735709447752768,16.135278068531086,96.8981119377118,-68.04880751223108,18.519190153843475,32.99917985019902,13.372591607990849,0.03287267026360663,0.0494131506493869,False,0.03287267026360663,0.03287267026360663,1.0940530941934459,1.362901873025582
2023-04-28,17707.55078,18089.15039,17612.5,18065.0,1000000.0,17926.960368479744,17629.76040771151,16830.8861306771,50.908319719865325,2.01403423963351,69.81985722026002,102.1267003566894,-32.30684313642938,0.5232523776696173,16.130771030572493,96.89811193771202,67.71354666279616,20.32966413838341,33.37675746352154,13.023083841451156,0.02404370938278455,0.033125208946044475,False,0.02404370938278455,0.02404370938278455,1.1203581888395693,1.395671089577862
2023-05-05,18101.94922,18216.94922,17402.69922,18069.0,1000000.0,17940.487952434054,17646.985489762043,16855.403237000326,50.92721242774736,0.0188927078820313,73.7981888232498,96.46099805000148,-22.66280922675169,0.5281692981050546,16.08556765392173,96.89811193771202,0.0,21.74357792048579,31.845555168259448,13.6076880843466,-0.01684655431955273,0.02377639786236882,False,-0.01684655431955273,-0.01684655431955273,1.1014840137539277,1.3721588407550591
2023-05-12,18612.0,20864.05078,18582.80078,20855.09961,1000000.0,18218.070015059384,17772.79388663412,16934.605145376558,61.91993612670019,10.992723698952837,298.3270706338772,136.8342125667766,161.49285806710054,1.2117580749371089,21.029677056154828,96.89811193771224,67.7153609965264,24.17317648223027,40.96048410821517,11.634561038407655,-0.05965202052564067,-0.03857181378507662,True,-0.05965202052564067,0.0,1.0357782667568134,1.3721588407550591
2023-05-19,18339.30078,18458.90039,18060.40039,18203.40039,1000000.0,18216.67290791087,17789.680416177882,16959.729803685932,50.35767964597146,-11.562256480728736,259.30871181731345,161.329112416884,97.97959940042946,0.5153565091580635,21.02535137823171,96.89811193771205,-67.5458870679722,25.84431841301767,35.42880187637129,12.587736312095526,0.03420237959178363,0.059099055301466086,False,0.03420237959178363,0.03420237959178363,1.0712043482093496,1.4190899382867854
2023-05-26,18201.09961,18508.55078,18178.84961,18499.34961,1000000.0,18243.594498586022,17817.510580641498,16990.217324603043,51.44736846539309,1.0896888194216316,249.39217232493684,178.9417243984946,70.45044792644225,0.5927588072423021,21.02934977440331,96.89811193771229,67.74042197394947,27.41613785678069,35.085199440289884,12.375401338120977,0.008981417914832202,0.013778604629050903,False,0.008981417914832202,0.008981417914832202,1.0808252821328033,1.4318353780812725
2023-06-02,18619.15039,18662.44922,17698.34961,17764.59961,1000000.0,18197.97593776831,17815.435640616342,17005.55162728417,48.59535073280501,-2.852017732588081,180.16819212635164,179.187017944066,0.9811741822856276,0.4030089947096833,21.10253597173616,96.89811193771205,-67.75038980787296,28.31770727885972,33.31547360776329,14.265108083119898,0.08018481706720548,0.050315414880504734,False,0.08018481706720548,0.08018481706720548,1.1674910596622328,1.5466468359430723
2023-06-09,17680.34961,19636.44922,17502.84961,19611.05078,1000000.0,18332.55449417133,17885.851920592173,17057.145669912206,55.30138862458764,6.706037891782628,271.1749312627726,197.5846006078073,73.59033065496527,0.8460255530126181,22.15009255888333,96.89811193771234,68.06384538959563,29.59778802286716,34.639200433561825,12.734262019435675,-0.01423942057632055,-0.029920335910729894,True,-0.01423942057632055,0.0,1.150866663444608,1.5466468359430723
2023-06-16,19621.19922,20961.94922,18631.80078,18826.0,1000000.0,18379.549304250253,17922.720472725814,17092.172488329787,52.184307311789205,-3.117081312798433,276.76106145498125,213.41989277724213,63.34116867773912,0.6365568492860453,22.03582362674056,96.75697438572531,-94.8703526978768,31.29182648541965,37.13226934990294,11.307129886855943,0.039227663869117135,0.01752257568157106,False,0.039227663869117135,0.039227663869117135,1.1960124740763856,1.6073181781476806
2023-06-23,18873.30078,18886.59961,18647.09961,18665.5,1000000.0,18406.782703845467,17951.849081638527,17123.32748856088,51.54463502691193,-0.6396722848772711,265.1802681701884,223.77196785583135,41.40830031435698,0.5817524341908085,21.49050474395211,96.7569743857251,-67.56221685931055,32.86486220064696,36.67728734142158,11.16858352930361,0.05783397176609251,0.023429331841438753,False,0.05783397176609251,0.05783397176609251,1.2651826257340137,1.700275772281801
2023-06-30,18682.34961,19201.69922,18646.69922,19189.05078,1000000.0,18481.284425383998,18000.366795299764,17164.232900272546,53.54504103265156,2.000406005739628,294.84973430694663,237.98752114605443,56.8622131608922,0.7228416887386832,21.124497330412908,96.7569743857251,0.0,34.44230028066076,37.27360008149145,10.837199222901685,0.02381566473711727,0.009093846127257537,False,0.02381566473711727,0.02381566473711727,1.2953137909797208,1.7407689700351074
2023-07-07,17790.09961,19523.59961,17652.55078,19331.80078,1000000.0,18562.28598296647,18052.579892738988,17207.15503650477,54.10142862692608,0.5563875942745184,326.1223959889394,255.61449611463144,70.50789987430795,0.7369812308069702,21.472192292591536,96.7569743857251,0.0,34.73033418319101,33.648828747885524,14.95038907828784,-0.08159614347112065,0.0050866876703198095,False,-0.08159614347112065,-0.08159614347112065,1.1896211810508184,1.5987289354060479
2023-07-14,19576.84961,20941.25,19329.09961,19564.5,1000000.0,18657.734936969664,18111.87087733746,17253.835134791803,55.04660178288805,0.9451731559619744,365.470175301165,277.5856319519382,87.88454334922682,0.7674072317102403,21.503672249949936,96.7569745920915,81.36336181090853,35.61461873863252,38.14202775965722,13.71297233651687,-0.006184671215722304,0.01291791916696204,False,-0.006184671215722304,-0.006184671215722304,1.1822637651747598,1.5888413225774998
2023-07-21,19612.15039,19991.84961,19562.94922,19745.0,1000000.0,18761.2839905916,18175.91515665756,17303.16513212266,55.80681338063392,0.7602115977458652,406.5321656420747,303.37493868996546,103.15722695210924,0.7822346619300978,21.64558218624513,96.75697459209177,67.76314360393553,36.43574011154249,37.25849159066031,13.395319926421836,-0.022023277285388776,0.006361625385226991,False,-0.022023277285388776,-0.022023277285388776,1.1562264424498483,1.5538498295678917
2023-07-28,19748.44922,19867.55078,19563.09961,19646.05078,1000000.0,18845.54749434478,18233.56753404354,17349.55890732815,55.25516204685911,-0.5516513337748137,426.177010431762,327.9353530383248,98.24165739343728,0.7547776267168562,21.760611490637384,96.7569745920915,-67.75155598876314,37.19820995781605,36.610202702195146,13.16224454695822,-0.01935503497665292,0.006372432352468317,False,-0.01935503497665292,-0.01935503497665292,1.1338476392153005,1.523775011768139
2023-08-04,19666.34961,19772.75,17602.25,17754.40039,1000000.0,18741.62872250242,18214.776665649675,17357.575570351357,45.91158954963224,-9.343572497226866,285.81066671505687,319.5104157736712,-33.69974905861432,0.270709641079252,20.87186491546286,96.7569745920915,0.0,35.8555592034662,32.29583940736232,22.257436823792236,0.019533119811544264,0.07718523929844186,False,0.019533119811544264,0.019533119811544264,1.1559952210001296,1.5535390916388434
2023-08-11,18120.59961,19867.15039,18100.30078,19443.5,1000000.0,18808.473606073618,18262.96189444773,17398.881004601822,53.4766162907592,7.565026741126957,307.322922814903,317.07291718191755,-9.749994367014551,0.6856911351682051,19.27266435185554,96.75697459209172,67.60089571387566,34.667193757005634,29.236140272270912,19.81019777425487,0.009723083806927768,-0.01509761187747507,True,0.009723083806927768,0.0,1.167235059414322,1.5535390916388434
2023-08-18,20934.09961,21006.09961,19253.59961,19310.15039,1000000.0,18856.25234739994,18304.02810995958,17436.727923124556,52.84818543481908,-0.6284308559401168,310.03742325991334,315.6658183975167,-5.628395137603377,0.6296086994782538,18.02920991247589,96.75697459209172,0.0,34.22819578125977,32.43377922455284,18.03847538906101,0.04568577676416541,0.00872970729874963,False,0.04568577676416541,0.04568577676416541,1.220561099770032,1.6245137317738598
2023-08-25,19320.65039,19584.44922,19229.69922,19265.80078,1000000.0,18895.25696002852,18341.74468525528,17472.947187617137,52.62668106341032,-0.2215043714087556,305.0931179873696,313.5512783154873,-8.458160328117685,0.6188507342960944,17.964115007960977,96.75697459209148,-67.74042197394947,33.79672591222894,31.813527824946192,17.82235498011213,0.021200739313364636,0.007240351120929248,False,0.021200739313364636,0.021200739313364636,1.24643789746229,1.6589546239121786
2023-09-01,19298.34961,19452.80078,17936.15039,18101.19922,1000000.0,18819.632413359133,18332.31152975508,17485.387821921748,47.04990485916779,-5.576776204242535,204.83984134378625,291.8089909211471,-86.96914957736084,0.2670869594532614,17.639078379965643,96.75697459209124,-67.6840604971417,32.19283705384272,29.23909326052407,23.282002522557526,0.08491711191718498,0.048363463084248305,False,0.08491711191718498,0.08491711191718498,1.3522818038989162,1.7998282593764605
2023-09-08,17885.5,19645.5,17573.59961,19632.55078,1000000.0,18897.053210182075,18383.30130427449,17527.905900299535,53.95876526752068,6.908860408352886,246.11856851654372,282.6709064402264,-36.55233792368267,0.7059514638313541,16.769146031650184,96.75697459209148,67.73391884727704,30.40009247545152,26.128440139114545,22.666710640151983,-0.06710545077729324,-0.02316818823202782,True,-0.06710545077729324,0.0,1.261536323870348,1.7998282593764605
2023-09-15,19539.44922,20222.44922,19378.34961,20192.34961,1000000.0,19020.414772069496,18454.24437508725,17580.667161877762,56.20820412703839,2.24943885951771,320.3109985405972,290.1989248603006,30.11207368029659,0.8428171277585398,16.949027399651953,96.75697459209164,67.27641096001699,29.142661759970757,28.0113422409636,21.655891934368952,-0.021854753831196172,-0.012429538322168358,True,-0.021854753831196172,0.0,1.2339657580630494,1.7998282593764605
2023-09-22,20155.94922,20195.34961,19657.5,19674.25,1000000.0,19082.684793777164,18502.087732926964,17622.124247781172,53.59818736631455,-2.6100167607238376,333.45881957322854,298.8509038028862,34.607915770342345,0.6629430867491053,16.347560561941076,96.75697459209164,0.0,27.975047524167184,27.17961688375654,21.01287546269091,-0.006688926388553673,-0.00520813276708167,False,-0.006688926388553673,-0.006688926388553673,1.22571185194137,1.7877893406374528
2023-09-29,19678.19922,19766.65039,19492.09961,19638.30078,1000000.0,19135.600601988863,18546.645107321983,17662.04853554788,53.41285542616029,-0.1853319401542634,337.09197440422577,306.49911792315413,30.592856481071635,0.6935984236878405,14.475858470285496,96.75697459209144,-67.40877015698509,26.72972504337576,26.743096803815902,21.642949704344776,-0.03009683916247674,-0.006101411123763727,False,-0.03009683916247674,-0.03009683916247674,1.188821799473949,1.733982532395897
2023-10-06,18121.30078,18326.75,17324.34961,18315.09961,1000000.0,19057.457650370878,18537.564891740727,17674.980239992477,46.97438949635837,-6.4384659298019145,230.5424499623696,291.30778433099726,-60.76533436862769,0.2101985122488089,14.327764044593074,96.75697459209118,-67.81642225338975,25.805515079536622,23.34065896233874,30.808213895736525,-0.0228991596513628,0.029988404710254164,False,-0.0228991596513628,-0.0228991596513628,1.1615987792907745,1.6942757895538891
2023-10-13,19400.34961,19805.40039,19327.09961,19751.05078,1000000.0,19123.514138906983,18585.152573633248,17716.090547715397,53.52199577120159,6.547606274843218,258.98502471632673,284.8432324080632,-25.858207691736425,0.71224018263622,14.253075412203655,96.75697459209144,67.76141399843085,24.108497037377248,29.493424643322747,28.31003607452587,0.0030529428875276654,-0.027191480300217664,True,0.0030529428875276654,0.0,1.1651450740221712,1.6942757895538891
2023-10-20,19737.25,19849.75,19512.34961,19542.65039,1000000.0,19163.43187710632,18622.701507608414,17752.260049542816,52.508618842198885,-1.0133769290027033,261.6931644270735,280.21321881186526,-18.520054384791763,0.6166792366124012,12.577078817184386,96.75697459209128,-67.36856373650704,22.56400896130572,29.176467989632037,27.7611891591694,0.009678850423317842,-0.009000841773964464,False,0.009678850423317842,0.009678850423317842,1.1764223389150974,1.71067443149683
2023-10-27,19521.59961,19556.84961,18837.84961,19047.25,1000000.0,19152.366936429527,18639.35046809436,17777.903414898403,50.08114017927717,-2.4274786629217147,221.313548594444,268.433284768381,-47.119736173936985,0.423311943064832,12.514670207140531,96.75697459209128,0.0,21.274717005938832,27.933652863827835,30.574672805941805,0.039241844360734524,0.010027496346049158,False,0.039241844360734524,0.039241844360734524,1.222587321241295,1.7778044512895166
2023-11-03,19053.40039,19233.69922,17824.34961,17895.69922,1000000.0,19032.68429676957,18610.187674051445,17780.23600509843,44.88653718069293,-5.194602998584237,95.29340503788626,233.8053088222821,-138.5119037843958,0.0144599728774875,13.844079277705934,96.75697459209128,0.0,20.75628608877497,25.629124210383715,33.98505549805558,-0.0020954755407428527,0.06352268622335819,False,-0.0020954755407428527,-0.0020954755407428527,1.2200254194132116,1.7740791055456155
2023-11-10,17704.80078,20008.15039,17655.15039,19811.34961,1000000.0,19106.84289802961,18657.29206369649,17820.45607648262,53.52296940802061,8.636432227327674,148.2891253279049,216.70207212340665,-68.41294679550174,0.713457547571491,13.846681123178106,96.75697488201388,81.70332294372385,19.65840524568897,26.57005426421385,29.595082874957896,-0.021555766689637434,-0.013242227129584148,True,-0.021555766689637434,0.0,1.1937268361169133,1.7740791055456155
2023-11-17,20965.30078,21026.09961,19414.75,19731.80078,1000000.0,19166.36269631251,18699.429660414276,17858.304486453264,53.15050371025232,-0.3724656977682912,181.7743086283153,209.7165194243884,-27.942210796073084,0.6712904275421171,13.998850549042425,96.75697488201368,-67.53074072720852,18.59804623052145,29.753754313386427,27.020971561868578,0.08741470832952514,-0.011388463097874717,True,0.08741470832952514,0.0,1.2980761193212003,1.7740791055456155
2023-11-24,19731.15039,19875.15039,19670.5,19794.69922,1000000.0,19226.204269997037,18742.38140784901,17896.648936622507,53.42648261233934,0.2759789020870258,210.95517613002448,209.9642507655157,0.9909253645088256,0.6834143279335306,14.18125431695055,96.75697488201384,67.32756366345369,17.61342714500875,29.40395337518827,26.70329866910308,0.07854128788323167,-0.011501032719692153,True,0.07854128788323167,0.0,1.4000286895031548,1.7740791055456155
2023-12-01,19844.65039,20158.69922,17761.65039,17858.19922,1000000.0,19095.918074759215,18707.707596560813,17895.88755609533,44.69661090545865,-8.729871706880694,76.93499908856757,183.35840043012604,-106.42340134155847,0.0491251560904179,15.58124466467955,96.75697488201384,0.0,17.31328845360723,25.606606937298704,33.53889769441044,0.21688643531662888,0.050864025769872694,False,0.21688643531662888,0.21688643531662888,1.7036759213105055,2.1588527987171173
2023-12-08,17759.55078,19507.69922,17717.25,19384.30078,1000000.0,19123.38309430596,18734.240662578035,17925.361085281562,51.43185600150485,6.735245096046199,92.79697913769996,165.24611617164084,-72.44913703394087,0.5658608301224665,15.410842099752776,96.75697488201384,0.0,17.061410297796623,23.19684959597976,30.6160279395394,0.1587727746762706,-0.011820795721413105,True,0.1587727746762706,0.0,1.974173274486126,2.1588527987171173
2023-12-15,20110.15039,21492.30078,19772.65039,21456.65039,1000000.0,19345.5990272292,18841.001828359287,17995.287606167076,58.774204201117854,7.342348199613006,269.48257935696165,186.093408808705,83.38917054825666,1.114173519626143,18.3813185619101,96.75697519461184,81.77862717305446,16.26160136261484,30.76010002505348,27.352337191808324,0.1327187220856798,-0.045325961720314875,True,0.1327187220856798,0.0,2.2361830286516264,2.1588527987171173
2023-12-22,21434.80078,21593.0,20976.80078,21349.40039,1000000.0,19536.43725225499,18939.370399404022,18061.70568109446,58.28313204363042,-0.4910721574874372,396.2848863167055,228.1317043103051,168.1531820064004,1.012271787789479,18.955183026284548,96.75697519461158,-67.69027555754514,15.581782359220144,30.29196745721,26.464251266738952,0.012787244372814977,-0.015221037039967793,True,0.012787244372814977,0.0,2.264777647501336,2.1588527987171173
2023-12-29,21365.19922,21801.44922,21329.44922,21731.40039,1000000.0,19745.48136061165,19048.86177158426,18134.372903052983,59.57858258767961,1.2954505440491957,521.5882905009275,286.8230215484296,234.76526895249796,1.0153058746768602,21.386497860018583,96.75697519461158,0.0,15.086510008928022,30.65378956274272,25.7739370049446,-0.017431034042992843,-0.0170668557711244,True,-0.017431034042992843,0.0,2.2253002312279313,2.1588527987171173
2024-01-05,21727.75,22529.94922,21658.75,22462.0,1000000.0,20004.19742150578,19182.710329561345,18220.06848913114,62.0085253856574,2.4299427979777874,672.0978975341386,363.8779967455714,308.2199007885672,1.0603088035254524,24.69450321073249,96.75697519461158,0.0,15.09220825016133,33.264721665243954,24.503437746506247,-0.027076806161517197,-0.01656074913751115,True,-0.027076806161517197,0.0,2.1650462082157933,2.1588527987171173
2024-01-12,23992.94922,25907.59961,23992.69922,24304.34961,1000000.0,20413.735725171897,19383.558928794235,18340.549303405773,67.3403233719342,5.331797986276804,929.3273545825614,476.9678683129695,452.3594862695919,1.1893805227968794,31.362506977053368,96.75697519461158,0.0,16.689265661489372,44.50261697696644,20.251532631087628,0.04008951589468168,-0.039469020685081124,True,0.04008951589468168,0.0,2.2518418625927805,2.1588527987171173
2024-01-19,22053.15039,22124.15039,21285.55078,21622.40039,1000000.0,20528.84664563172,19471.356633155247,18405.536453635363,55.196343664794846,-12.143979707139358,906.3251127306684,562.8393171965092,343.48579553415925,0.7369636594125806,30.616931848828795,96.75697519461126,-68.0149059605554,16.35761119403267,38.241578126873165,30.018855860568955,0.019345624096085867,0.027771520900730026,False,0.019345624096085867,0.019345624096085867,2.2954051487903304,2.2006171534398815
2024-01-26,21716.69922,21750.25,21137.19922,21352.59961,1000000.0,20607.29930890489,19545.13086754132,18463.89413990001,54.13862446911826,-1.057719195676583,856.4523526161611,621.5619242804396,234.89042833572148,0.6774706509714757,30.804320622148516,96.75697519461126,0.0,15.963290507104263,37.10006100071638,29.8451293341495,0.04028079136543128,-0.002289771064417783,False,0.04028079136543128,0.04028079136543128,2.3878658846878906,2.289259753872783
