Date,Open,High,Low,Close,Volume
2010-03-12,17034.919921875,17244.5390625,17027.919921875,17166.619140625,124000
2010-03-19,17166.970703125,17600.869140625,17061.140625,17578.23046875,70800
2010-03-26,17481.9609375,17682.939453125,17337.380859375,17644.759765625,51600
2010-04-02,17639.1796875,17793.009765625,17488.55078125,17692.619140625,54000
2010-04-09,17693.66015625,18047.859375,17679.33984375,17933.140625,62400
2010-04-16,17874.16015625,17995.25,17529.55078125,17591.1796875,46800
2010-04-23,17584.859375,17778.33984375,17276.80078125,17694.19921875,70600
2010-04-30,17692.259765625,17826.48046875,17344.580078125,17558.7109375,67000
2010-05-07,17536.859375,17536.859375,16684.130859375,16769.109375,86000
2010-05-14,16799.490234375,17389.150390625,16799.490234375,16994.599609375,91800
2010-05-21,16961.919921875,17000.33984375,16187.0302734375,16445.609375,105200
2010-05-28,16494.609375,16891.169921875,15960.150390625,16863.060546875,100000
2010-06-04,16872.169921875,17150.419921875,16318.3896484375,17117.689453125,109400
2010-06-11,17069.76953125,17131.560546875,16560.640625,17064.94921875,139400
2010-06-18,17118.740234375,17721.990234375,17118.740234375,17570.8203125,116600
2010-06-25,17654.810546875,17919.619140625,17546.73046875,17574.529296875,93800
2010-07-02,17577.66015625,17794.80078125,17373.779296875,17460.94921875,90000
2010-07-09,17473.830078125,17857.580078125,17395.580078125,17833.5390625,78800
2010-07-16,17875.970703125,18167.220703125,17855.849609375,17955.8203125,75000
2010-07-23,17914.119140625,18237.560546875,17848.0703125,18130.98046875,69800
2010-07-30,18056.240234375,18194.08984375,17838.919921875,17868.2890625,73600
2010-08-06,17911.310546875,18295.4296875,17911.310546875,18143.990234375,56000
2010-08-13,18141.109375,18309.25,17914.779296875,18167.029296875,87200
2010-08-20,18169.80078125,18475.26953125,17997.4609375,18401.8203125,72400
2010-08-27,18400.330078125,18454.380859375,17944.16015625,17998.41015625,68000
2010-09-03,18063.48046875,18355.83984375,17819.990234375,18221.4296875,65200
2010-09-10,18124.2890625,18823.169921875,18124.2890625,18799.66015625,66200
2010-09-17,18845.310546875,19639.1796875,18845.310546875,19594.75,87000
2010-09-24,19445.419921875,20105.5390625,19445.419921875,20045.1796875,79000
2010-10-01,20082.259765625,20475.470703125,19864.4609375,20445.0390625,84600
2010-10-08,20501.2109375,20706.740234375,20145.740234375,20250.259765625,83600
2010-10-15,20250.259765625,20854.55078125,20090.1796875,20125.05078125,64000
2010-10-22,20160.55078125,20351.740234375,19822.66015625,20165.859375,61200
2010-10-29,20199.73046875,20452.30078125,19768.9609375,20032.33984375,60400
2010-11-05,20272.490234375,20917.029296875,20267.099609375,20893.5703125,41400
2010-11-12,21041.970703125,21075.7109375,20108.400390625,20156.890625,68000
2010-11-19,20167.619140625,20380.099609375,19504.869140625,19585.439453125,67600
2010-11-26,19713.83984375,19989.01953125,18954.8203125,19136.609375,76400
2010-12-03,19230.33984375,20084.25,19167.189453125,19966.9296875,76600
2010-12-10,20038.25,20217.859375,19074.5703125,19508.890625,73200
2010-12-17,19600.279296875,19897.220703125,19321.41015625,19864.849609375,58200
2010-12-24,19770.01953125,20151.25,19711.119140625,20073.66015625,61400
2010-12-31,20062.599609375,20552.029296875,19981.759765625,20509.08984375,53600
2011-01-07,20621.609375,20664.80078125,19629.220703125,19691.810546875,74000
2011-01-14,19714.419921875,19720.4296875,18811.9609375,18860.439453125,89200
2011-01-21,18911.4296875,19167.060546875,18779.380859375,19007.529296875,72200
2011-01-28,19095.689453125,19340.990234375,18235.44921875,18395.970703125,57400
2011-02-04,18226.2109375,18542.19921875,17926.98046875,18008.150390625,107400
2011-02-11,18135.01953125,18180.939453125,17295.619140625,17728.609375,108000
2011-02-18,17940.16015625,18690.970703125,17857.119140625,18211.51953125,102800
2011-02-25,18238.5390625,18457.900390625,17469.970703125,17700.91015625,106000
2011-03-04,17811.080078125,18736.970703125,17718.880859375,18486.44921875,103200
2011-03-11,18361.650390625,18583.30078125,18058.7109375,18174.08984375,90800
2011-03-18,18167.099609375,18463.83984375,17849.529296875,17878.810546875,88600
2011-03-25,17984.720703125,18858.30078125,17792.169921875,18815.640625,64000
2011-04-01,18799.7109375,19575.16015625,18799.5703125,19420.390625,70800
2011-04-08,19473.9296875,19811.140625,19388.419921875,19451.44921875,57600
2011-04-15,19382.91015625,19737.330078125,19101.630859375,19386.8203125,44200
2011-04-22,19389.740234375,19695.98046875,18976.189453125,19602.23046875,55800
2011-04-29,19538.51953125,19697.490234375,19015.05078125,19135.9609375,61000
2011-05-06,19224.05078125,19253.869140625,18160.650390625,18518.810546875,80800
2011-05-13,18628.630859375,18724.5390625,18280.69921875,18531.279296875,55200
2011-05-20,18492.6796875,18492.6796875,18020.7890625,18326.08984375,66400
2011-05-27,18269.060546875,18298.640625,17786.130859375,18266.099609375,58600
2011-06-03,18319.740234375,18672.650390625,18199.51953125,18376.48046875,68600
2011-06-10,18344.26953125,18545.94921875,18182.900390625,18268.5390625,49200
2011-06-17,18242.25,18380.189453125,17844.08984375,17870.529296875,68200
2011-06-24,17925.169921875,18268.94921875,17314.380859375,18240.6796875,60000
2011-07-01,18132.69921875,19031.380859375,18132.69921875,18762.80078125,64000
2011-07-08,18896.240234375,19131.69921875,18682.599609375,18858.0390625,56400
2011-07-15,18823.189453125,18936.4296875,18326.419921875,18561.919921875,48200
2011-07-22,18592.189453125,18765.599609375,18415.359375,18722.30078125,50000
2011-07-29,18753.349609375,18944.599609375,18131.859375,18197.19921875,81000
2011-08-05,18352.23046875,18440.0703125,16990.91015625,17305.869140625,65400
2011-08-12,16907.5703125,17256.4609375,16432.0,16839.630859375,82200
2011-08-19,17015.990234375,17035.490234375,15987.76953125,16141.669921875,58600
