Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,future_4w_return,close_vs_ema20,close_vs_ema50,close_vs_ema100,ema20_vs_ema50,ema50_vs_ema100,rsi_roc,macd_roc,adx_roc,di_spread,obv_roc,predicted_return,risk_flag,buy_hold_return,strategy_return,buy_hold_equity,strategy_equity
2023-09-15,45340.80078125,46310.3984375,45231.30078125,46231.5,1000000,44249.89951248634,42517.25044601329,40010.35698840649,65.88779473925939,5.185789751741858,844.8462569378316,863.2250301062584,-18.378773168426733,1.0345193195738955,7.50901235171164,-21.135838427619923,14.192714042131216,20.517422216663647,31.519473588598977,15.76815132436985,-0.042039535408758044,0.04478203361692357,0.08735864890188316,0.15548831552280729,0.040751672516384785,0.06265611322421338,5.185789751741858,89.65768796067958,0.9840142541336192,15.751322264229128,-4.564469123091719e-05,0.002203084231960491,False,-0.042039535408758044,-0.042039535408758044,1.0141632961385396,1.0141632961385396
2023-09-22,46100.94921875,46252.94921875,44548.8984375,44612.05078125,1000000,44284.390109511456,42599.39947876767,40101.479637769735,54.27037107086996,-11.617423668389437,772.6763434936947,845.1152927837456,-72.43894929005091,0.5230414864675117,6.528075032204733,-21.13662576611434,-13.989380668349648,20.55677641081811,28.157613951047605,18.35760948488072,-0.019927351117730696,0.007399010597826106,0.047246001753744604,0.11247892058406661,0.039554328261918625,0.062289966942897124,-11.617423668389428,-54.06017612162418,0.03935419415446262,9.800004466166886,3.7251349034983505e-05,-0.01183499197518698,True,-0.019927351117730696,0.0,0.9939537080456718,1.0141632961385396
2023-09-29,44615.0,44936.55078125,44182.5,44584.55078125,1000000,44312.97684015322,42677.24854945326,40190.253323779245,54.09594171219951,-0.1744293586704515,705.1338034050495,817.1189949080065,-111.98519150295692,0.4999834069539011,6.3362208928295125,-21.137434228700496,-14.016654686793704,20.15731000672509,26.795643881780467,19.81996860377865,-0.04042994153051016,0.006128542031297313,0.04469131203682464,0.1093373913836666,0.0383278760064516,0.061880556104943585,-0.1744293586704515,-39.54624221290601,-0.3994664040930189,6.975675278001816,3.8249368423448615e-05,-0.006812803598283069,False,-0.04042994153051016,-0.04042994153051016,0.9537682177453516,0.973160733373269
2023-10-06,44561.5,44566.30078125,43857.5,44360.6015625,903800,44317.51252799577,42743.26239310215,40272.83447702124,52.61290927080382,-1.483032441395686,626.3152510888176,778.9582461441687,-152.6429950553511,0.41229528810127,6.225883770361658,-21.138031362449507,-13.714364482398182,19.40905331602819,25.51419182008168,21.00986464470955,-0.023497236867525806,0.0009722800772495876,0.03783845871481373,0.10150184705303378,0.03683036920335003,0.06134229060759244,-1.483032441395693,-40.65780355239417,-0.7482566906969019,4.504327175372133,2.8250058287548896e-05,-0.0045640878791181234,False,-0.023497236867525806,-0.023497236867525806,0.9313573000162712,0.9502941451110222
2023-10-13,44057.80078125,44710.55078125,43796.75,44287.94921875,833300,44314.69697473427,42803.83834704913,40352.34169962973,52.11376831708062,-0.4991409537231988,551.6296997602767,733.4925368673904,-181.8628371071137,0.3797202304654596,6.143665919233777,-21.138581601633497,-13.63315020041758,18.852889970747636,24.92274639183156,19.73256394905328,-0.01056376880173826,-0.0006035865708281518,0.03467237820281088,0.09753108130417076,0.03529726973163583,0.06075227717061815,-0.4991409537231988,-29.219842051762612,-0.5561633452805523,5.19018244277828,2.603076769802648e-05,-0.001051073588948261,False,-0.01056376880173826,-0.01056376880173826,0.9215186568270881,0.9402554574684239
2023-10-20,44204.75,44589.8515625,43558.1015625,43723.05078125,787100,44258.34971821195,42839.88589348838,40419.08841411726,48.2785463819389,-3.8352219351417176,441.7658773546064,675.1472049648337,-233.38132761022732,0.1831733599041276,6.254056283393187,-21.139101056434438,-13.57611185461633,18.042420649071023,23.20720806131264,19.966454987168746,-0.0031814239860785687,-0.012094868886213361,0.0206154817955726,0.08174262450656267,0.033110821729316786,0.059892431382138955,-3.8352219351417176,-51.51849050311361,-0.8104693216766137,3.240753074143896,2.4573777499758975e-05,0.0039113977576699524,False,-0.0031814239860785687,-0.0031814239860785687,0.9185869152686396,0.9372641062029925
2023-10-27,43822.69921875,43831.30078125,42105.3984375,42782.0,910700,44117.74498314415,42837.61585844962,40465.87874255058,42.64784514125967,-5.630701240679237,275.58628605552803,595.2350211829727,-319.64873512744464,-0.0556981250621871,7.128276932547782,-21.13970174581025,-13.721969911611748,17.7125178413834,20.646933657386736,27.049613910289583,0.02307282414333134,-0.030276819081630046,-0.0012982949058929494,0.05723640087454673,0.02988329530113254,0.058610789870358504,-5.63070124067923,-86.26740751721732,-0.32990280768762403,-6.402680252902847,2.8416032177069894e-05,-0.0012203371079188697,False,0.02307282414333134,0.02307282414333134,0.9397813096249981,0.9588894361012708
2023-11-03,42721.3984375,43416.1015625,42390.5,43318.25,760400,44041.60260379709,42856.46425615748,40522.361341708,46.47852042081852,3.8306752795588537,185.02579388609595,513.1931757235974,-328.16738183750147,0.1386439883515034,7.443258883811731,-21.13920021780176,13.541601204692864,17.406179519959178,19.28536771034651,25.26582200239727,0.03453392551061052,-0.016424302501079402,0.010775171303968989,0.06899619286041725,0.027653665980373887,0.05760036772701804,3.8306752795588466,-8.518646710056828,-0.3063383214242208,-5.980454292050762,-2.372446000042938e-05,0.0042398451767197455,False,0.03453392551061052,0.03453392551061052,0.9722356473678517,0.9920036524605034
2023-11-10,43627.75,43908.69921875,43283.8515625,43820.1015625,710400,44020.5072665307,42894.25395444542,40587.66312825833,49.854138867654974,3.375618446836455,151.99902815350652,440.9543462095792,-288.9553180560727,0.2846419377331716,7.355673114209988,-21.13873144032605,13.473584878316764,16.54554198773976,21.755074857637105,24.21796754219331,0.07854610817345709,-0.004552553263807435,0.02158442035238206,0.07964091019547137,0.026256507766317272,0.056829850462151166,3.375618446836455,39.21206378142875,-0.8606375322194175,-2.4628926845562056,-2.217574321072835e-05,0.005787881346206969,False,0.07854610817345709,0.07854610817345709,1.0486009736960982,1.0699216786551307
2023-11-17,43915.1015625,44420.94921875,43513.8515625,43583.94921875,743800,43978.93030959921,42921.3008275554,40646.99552608986,48.3100772218675,-1.5440616457874723,105.5528107344944,373.8740391145623,-268.32122838006785,0.2377194457432653,7.573684998304039,-21.139222252325887,-13.519528804919634,15.536209119970774,23.86895881095123,22.743327181782117,0.10461653072361887,-0.008981143653759904,0.015438683786796581,0.07225512377107957,0.024641132995782966,0.055952605402427524,-1.5440616457874725,20.634089676004862,-1.0093328677689861,1.1256316291691135,2.3218611827413582e-05,0.008009092426204727,False,0.10461653072361887,0.10461653072361887,1.1583019696775927,1.181853172822021
2023-11-24,43591.5,43806.5,43230.94921875,43769.1015625,552500,43958.946619399285,42954.54791520029,40708.81940799897,49.62736222259167,1.3172850007241692,82.73043065424281,315.64531742249835,-232.91488676825557,0.3112574226398535,7.639789489594982,-21.13885769664832,13.222210522327158,14.561457681555876,22.915520843082454,23.79826612863777,0.0850542932594609,-0.00431868985722017,0.018963152607444078,0.0751749178434713,0.02338282563657401,0.05516565058528933,1.3172850007241692,35.40634161181228,-0.9747514384148985,-0.8827452855553162,-1.7245463111881243e-05,0.007326026407491607,False,0.0850542932594609,0.0850542932594609,1.2568205250895619,1.2823748591728494
2023-12-01,43851.55078125,44951.1015625,43739.80078125,44814.19921875,851600,44040.39924790888,43027.47541730028,40790.11405771681,56.38401890922443,6.756656686632759,147.27646521354472,281.97154698070767,-134.69508176716295,0.6193847597565701,7.638729728357455,-21.138295525608072,13.654873386260988,14.51289208739908,28.857795605397456,21.822579399582335,0.07761046368970503,0.01757023060770413,0.04152518324910415,0.0986534422369898,0.02354132611278703,0.05485057865780085,6.756656686632759,98.21980500109262,-0.048565594156794845,7.0352162058151215,-2.6594201461338507e-05,0.00407267983042695,False,0.07761046368970503,0.07761046368970503,1.3543629488165014,1.3819005666172746
2023-12-08,45671.5,47303.6484375,45484.19921875,47262.0,1000000,44347.21836715565,43193.53520485713,40918.27021498975,67.41015469983844,11.026135790614012,391.4345151222369,303.86414060901353,87.57037451322338,1.204069389229098,8.922209289563968,-21.137431519049247,14.0839341200614,16.037512139637922,39.04697935130452,18.43524786822609,0.018979306842706656,0.06572636887194472,0.09419152138964937,0.15503416326446584,0.026709625799945735,0.055605111797562445,11.026135790614013,222.26545628038633,1.5246200522388413,20.611731483078433,-4.087399373231548e-05,0.003860972946013498,False,0.018979306842706656,0.018979306842706656,1.3800678187984827,1.408128081497214
2023-12-15,47233.30078125,48219.94921875,46886.8984375,48143.55078125,1000000,44708.77383516463,43387.65346275489,41061.34507768797,70.32016863559022,2.9100139357517776,648.5887816162576,372.8090688104624,275.77971280579527,1.201810467820884,11.312968092426283,-21.136721601884776,13.88671524824229,17.896219182018957,41.48625097347466,16.920651827855313,-0.00900951410856321,0.07682556803612961,0.10961407079960428,0.1724786582164446,0.030449223845300244,0.05665446128629137,2.9100139357517776,188.20933829257189,1.8587070423810346,24.56559914561935,-3.3585781878509025e-05,0.004327893815511328,False,-0.00900951410856321,-0.00900951410856321,1.3676340783142438,1.3954415316803008
2023-12-22,48068.5,48166.1484375,46919.69921875,47491.8515625,963400,44973.82885681562,43548.60240784293,41188.681839763456,65.65301603738558,-4.667152598204638,790.6841948196525,456.3840940123004,334.3001008073521,0.9891991579863988,12.607371903345287,-21.137358553971907,-13.77822501116817,19.622161435658487,38.31635774120561,15.627773863322112,-0.037705481384388784,0.05598862204285693,0.09054823660533606,0.1530315960888915,0.03272726035212581,0.05729536519911682,-4.667152598204638,58.52038800155685,1.7259422536395306,22.688583877883495,3.013485719915998e-05,-0.0031121492275159447,False,-0.037705481384388784,-0.037705481384388784,1.3160667770337104,1.3428257369845262
2023-12-29,47576.3984375,48636.44921875,47411.6484375,48292.25,868700,45289.86896569033,43734.6278036138,41329.346555807744,68.42481493191765,2.7717988945320684,956.8513119183845,556.4775375935171,400.3737743248673,1.0236377181868448,14.256296486050507,-21.13678423079027,13.67475427139274,21.45005612430504,38.32247608805071,14.458691810600536,-0.07094516330260037,0.06629255290149216,0.10421083761937489,0.1684735913932276,0.035560864243779244,0.05819790169094885,2.7717988945320684,66.0736735175152,1.827894688646552,23.86378427745018,-2.7171000585135552e-05,0.005909845485503976,False,-0.07094516330260037,-0.07094516330260037,1.2226982046199268,1.2475587457872244
2024-01-05,48203.44921875,48450.0,47481.3515625,48159.0,920100,45563.11954038649,43908.132595628944,41464.58721806898,67.44894056344484,-0.975874368472816,1065.5053060906866,658.2830912929511,407.2222147977356,0.9354353356204148,15.289011908393327,-21.1373925256938,-13.73223872560825,23.147386906619683,36.02705658282429,13.592652697526148,-0.04543389151041344,0.05697328202720087,0.09681275775308729,0.16144891897088054,0.037692036689401354,0.05893089842445476,-0.975874368472816,6.848440472868276,1.6973307823146442,22.43440388529814,2.8778971147724874e-05,0.0008682731335642904,False,-0.04543389151041344,-0.04543389151041344,1.1671462670412478,1.1908772970782602
2024-01-12,48096.6484375,48154.5,47010.80078125,47709.80078125,881700,45767.56537284968,44057.21762251605,41588.25481337949,64.12855736250006,-3.320383200944775,1102.6570127802115,747.1578755904031,355.4991371898084,0.8313274722936461,15.866824631701384,-21.137975086680825,-13.689608275247096,24.10736599863703,33.468032155240394,15.538109094815184,-0.04349735203286731,0.042436939622584546,0.08290544332666272,0.14719410553147627,0.038821056858105774,0.05936682893320788,-3.320383200944775,-51.72307760792722,0.9599790920173454,17.92992306042521,2.7560683576011158e-05,0.0018951532030023171,False,-0.04349735203286731,-0.04349735203286731,1.1163784949899076,1.1390772880592976
2024-01-19,47891.05078125,48305.3984375,45430.69921875,45701.1484375,1000000,45761.23995043543,44121.68549761346,41669.69825148089,51.83936790111972,-12.289189461380346,958.9642084027146,789.5191421528655,169.4450662498491,0.543487894403255,15.7545784913795,-21.13894084683676,-14.195863648877584,23.273644170074345,28.08860877300563,21.87544818454921,0.014960305120888195,-0.001313153074534612,0.035797883106074346,0.09674776528711337,0.03715983272920664,0.05884341257607795,-12.289189461380339,-186.05407093995927,-0.833721828562684,6.213160588456422,4.568839503193978e-05,-0.008394480647140448,False,0.014960305120888195,0.014960305120888195,1.1330798579053545,1.1561182318449386
2024-01-26,46495.44921875,46580.30078125,44429.0,44866.1484375,1000000,45675.99313967968,44150.88012270704,41732.9942947684,47.74344384968695,-4.095924051432768,768.8463222562059,785.3845781735336,-16.53825591732766,0.4288708427092942,15.786189145945505,-21.139704779012405,-13.962292152655388,21.634396386293407,24.8673312934198,24.70662482344725,0.04336457730955634,-0.017730204567268704,0.016200544877135847,0.0750761884134532,0.03454320758122931,0.057937032048566595,-4.095924051432775,-185.98332216717677,-1.639247783780938,0.16070646997254912,3.613862119111744e-05,-0.0012438166668394543,False,0.04336457730955634,0.04336457730955634,1.1822153870013923,1.206252810288766
2024-02-02,45171.5,46892.3515625,45071.19921875,45970.94921875,1000000,45704.08419482924,44222.2553813754,41816.91419425318,53.03133596221736,5.287892112530408,699.2640370587324,768.1604699505733,-68.89643289184096,0.5851785488764217,15.74369076200512,-21.138659296128235,14.275906303964966,20.36054974541624,23.880899262591505,22.13215322662619,0.02862566993098481,0.005838975413732461,0.039543298330077414,0.09933863137772381,0.03350866663571228,0.05752077200026351,5.287892112530415,-52.3581769745133,-1.2738466408771671,1.7487460359653149,-4.945588858018546e-05,0.002492391334328594,False,0.02862566993098481,0.02862566993098481,1.2160570944570257,1.240782605089415
2024-02-09,45962.25,46181.19921875,44859.1484375,45634.55078125,1000000,45697.46196496455,44277.63951470381,41892.510958352126,51.32818786730327,-1.7031480949140845,609.9439777209991,736.5171715046586,-126.57319378365946,0.5310490517132052,15.659017668384587,-21.13953292701136,-14.096244296557533,18.993164556798124,22.251652757327523,21.71649136728256,0.048236477894824326,-0.0013766887920991788,0.030645519531265375,0.08932479188507125,0.03206635371312494,0.056934485467411644,-1.7031480949140914,-57.6767608918185,-1.3673851886181154,0.5351613900449621,4.132858526584293e-05,-0.00231558889772976,False,0.048236477894824326,0.048236477894824326,1.2747154056126464,1.3006335877920931
2024-02-16,45664.30078125,46693.3984375,44633.8515625,46384.8515625,1000000,45762.9276409203,44360.275281284055,41981.46819803822,54.81389477104716,3.485706903743889,592.8659995051567,707.7869371047582,-114.92093759960152,0.6238072102411011,15.639583766697283,-21.138633090588435,14.125786212313765,18.15247544445685,22.52051313822193,19.48615437591715,0.004511171060190833,0.013590125318459378,0.04563939850188725,0.10488874147254212,0.0316195594085511,0.05666326561101531,3.485706903743889,11.652256184057947,-0.8406891123412734,3.0343587623047803,-4.256652339629241e-05,0.00041914187957480084,False,0.004511171060190833,0.004511171060190833,1.2804658648604257,1.306500968393253
2024-02-23,46554.8984375,47363.3984375,46317.69921875,46811.75,906900,45862.81548464218,44456.41154476311,42077.11734263153,56.71340076262484,1.8995059915776764,606.7840856664843,687.5863668171035,-80.80228115061914,0.6664360395984573,15.61033058250543,-21.138034268623866,13.717788572092456,17.894675329381172,24.729832367276064,18.450062077238396,0.0011108322162705075,0.02069071654956689,0.05298084963212335,0.11252274291545761,0.031635570461258755,0.056546036240009645,1.8995059915776835,34.11865644898238,-0.25780011507567835,6.279770290037668,-2.8328320095361015e-05,0.0034685438014047864,False,0.0011108322162705075,0.0011108322162705075,1.2818882475949473,1.3079522717595327
2024-03-01,46615.8515625,47342.25,45661.75,47286.8984375,1000000,45998.44243253341,44567.4110307528,42180.28132470813,58.78988668299958,2.0764859203747434,648.6772298308715,679.8045394198571,-31.127309588985558,0.7112361353833617,15.62244505100317,-21.137198064942822,14.050978649168504,17.02697333021181,22.645923339146584,20.184522974053674,-0.0034321742462029015,0.0280108616037682,0.06101964067131194,0.12106645457104959,0.03210936800419373,0.056593498930656905,2.0764859203747363,49.67497156163358,-0.8677019991693626,2.46140036509291,-3.955919790921136e-05,0.002503907375223132,False,-0.0034321742462029015,-0.0034321742462029015,1.2774885837650418,1.303463151657137
2024-03-08,47318.5,48161.25,47191.6484375,47835.80078125,783000,46173.42894193498,44695.58317783111,42292.27180899608,61.11078020745454,2.3208935244549598,717.8942422265463,687.422479981195,30.47176224535133,0.760914309426361,15.452538010847414,-21.136680332119955,13.570889252111332,16.85137220832823,25.721837660804717,19.18025099995365,0.013739709365492958,0.03600278076392205,0.07025789530309634,0.13107664202315905,0.03306469362361697,0.05682625373470285,2.3208935244549593,61.59907183433688,-0.1756011218835809,6.541586660851067,-2.449391926384603e-05,0.0038994503359184546,False,0.013739709365492958,0.013739709365492958,1.2950409056237087,1.3213723565295357
2024-03-15,47792.19921875,47853.80078125,46310.5,46594.1015625,1000000,46213.49300103641,44770.03487919068,42377.456556590216,53.73788615664226,-7.372894050812277,664.8900351465054,682.9159910142572,-18.025955867751804,0.5650422606006744,14.03815384351326,-21.13750388404399,-14.035208981635362,15.887686908698806,23.70052810544533,22.159725391511724,0.04228967085258417,0.008235875211922483,0.04074302573655486,0.09950207842886805,0.03224161262641001,0.056458752294523684,-7.3728940508122776,-48.49771811310313,-0.9636852996294234,1.540802713933605,3.896316314078163e-05,-0.013001204968696793,True,0.04228967085258417,0.0,1.3498077592631679,1.3213723565295357
2024-03-22,46458.75,46990.25,45828.80078125,46863.75,831400,46275.42223903294,44852.14135451653,42466.29405051912,55.00737156470476,1.2694854080624935,637.2958447259953,673.7919617566048,-36.496117030609526,0.5864134300928173,12.832234112904125,-21.13695430766836,13.630867508590423,14.914943390137994,22.281442873280152,23.316179526811283,0.015158804779813906,0.012713611945626146,0.0448497794025815,0.10355167663675902,0.03173272984374664,0.056182140620962384,1.2694854080625007,-18.47016116285772,-0.9727435185608115,-1.0347366535311302,-2.600006030251123e-05,-0.0012570666909090087,False,0.015158804779813906,0.015158804779813906,1.3702692315761162,1.3414027821236096
2024-03-29,46552.94921875,47440.44921875,46529.05078125,47124.6015625,804800,46356.29646031551,44941.25744110412,42558.53776362765,56.25786785119018,1.2504962864854292,629.2225057101969,664.8780705473232,-35.65556483712635,0.6107440896529197,11.833775491807112,-21.13642202671525,13.598350320871573,14.067109700671834,23.587364707328152,22.19322145559564,0.02284261687225797,0.016573910360639266,0.04858217695081568,0.10728901975515481,0.03148641359369653,0.05598687837233074,1.250496286485415,0.8405521934831768,-0.8478336894661602,1.3941432517325119,-2.5182481135366253e-05,0.0008760033829878001,False,0.02284261687225797,0.02284261687225797,1.4015697666448528,1.37204393194704
2024-04-05,47391.05078125,48557.3984375,47279.80078125,48493.05078125,1000000,46559.79687183308,45080.54345444318,42676.0528728875,62.19421427287477,5.936346421684583,724.890653495997,676.880587137058,48.01006635893896,0.8424815936116679,10.81877199322132,-21.04279963985009,18.72149028046384,14.124162093232275,27.68631097059668,20.5200316637922,0.008877560662082562,0.04152195755360921,0.07569800772822055,0.13630590264963538,0.03281356665286839,0.05634285318554544,5.93634642168459,83.6656311960653,0.05705239256044159,7.16627930680448,-0.004429434023735079,-0.002924399262190218,False,0.008877560662082562,0.008877560662082562,1.4140122872703833,1.3842243351839423
