Date,Open,High,Low,Close,Volume
2018-03-16,24443.315067941305,25009.36013610508,24358.2164491882,24489.265625,0
2018-03-23,24529.865833955468,24587.76555291959,23605.32497266744,23670.125,0
2018-03-30,23674.625746601047,24496.66528775748,23656.77634429296,24263.068359375,0
2018-04-06,24235.368268343434,24933.30984436639,24062.669106847683,24872.861328125,0
2018-04-13,24848.56143447624,25411.00536300039,24827.7120668965,25200.306640625,0
2018-04-20,25081.80746831497,25426.45522297508,24839.012930317025,24943.560546875,0
2018-04-27,25065.207761935915,25441.20453344419,24465.81435970571,25394.3046875,0
2018-05-04,25489.853997586066,25716.451401347647,25464.504682969924,25645.1015625,306200
2018-05-11,25675.951264142037,26436.94307959318,25674.85166756068,26412.84375,0
2018-05-18,26404.141449091247,26971.73638197917,25838.6996441885,25875.298828125,0
2018-05-25,26017.198076933288,26325.245490719597,25621.85229312461,26273.24609375,0
2018-06-01,26291.34553743591,27164.235865855204,25980.547009699912,26692.490234375,0
2018-06-08,27023.385641012905,27047.236926744023,26069.24819977677,26451.04296875,0
2018-06-15,26472.89235036695,26765.13724229223,26344.64341910376,26417.09375,0
2018-06-22,26443.99373423704,26806.23977376514,26224.44578810749,26766.5390625,0
2018-06-29,26717.840539162407,26804.58953311917,26160.69526505589,26363.892578125,0
2018-07-06,26364.14297300054,26609.539664485943,26060.296893100047,26493.541015625,0
2018-07-13,26642.04035039864,27164.484719590306,26611.241879780173,26935.63671875,0
2018-07-20,26914.18672127893,27186.83433036014,26643.63908917912,26872.88671875,0
2018-07-27,26700.98990074353,27660.730159843235,26671.039077586956,27634.080078125,0
2018-08-03,27767.32704463625,27873.374637854344,27327.63118522962,27695.177734375,0
2018-08-10,27769.22806106639,28377.57127703161,27765.72810174118,28123.923828125,0
2018-08-17,27760.47890519984,28177.82364360492,27739.17837092439,28128.224609375,331100
2018-08-24,28171.323456301918,28325.119584180407,27782.477167013323,27834.375,310600
2018-08-31,27970.92527590875,28388.320884395504,27940.6244509862,28061.423828125,0
2018-09-07,28199.120571931173,28202.87052822728,27135.73521286376,27481.12890625,123200
2018-09-14,27394.88056233073,27404.530840703985,26554.84096734844,27163.533203125,0
2018-09-21,27002.284985298007,27002.284985298007,25053.0590385226,25596.603515625,0
2018-09-28,25644.75190235571,25649.400285680746,24677.96267053657,25119.55859375,0
2018-10-05,24943.610387791672,25469.755120611888,24250.36942127765,24443.166015625,253300
2018-10-12,24470.46461199269,25483.90327087143,24239.768083752395,25395.5546875,0
2018-10-19,25443.70442818741,25915.048187791483,24922.361267676788,25085.509765625,0
2018-10-26,25483.95427715036,25504.454039265456,24352.817194258037,24420.767578125,0
2018-11-02,24647.66183794929,25855.949374375203,24404.26623833399,25701.3515625,0
2018-11-09,25731.251960655307,25860.450077734346,25534.103859538525,25770.701171875,1800
2018-11-16,25815.850302736624,26332.44430019463,25384.256406785385,26245.24609375,0
2018-11-23,26364.292223733468,26378.792054677542,25947.54747581948,25999.146484375,0
2018-11-30,26095.696494907435,27012.384976689787,26024.748101320263,26862.63671875,0
2018-12-07,27032.58585035136,27036.78502024151,26149.145099396028,26593.9921875,0
2018-12-14,26073.347992587373,26951.13514438852,25598.65110460109,26825.6875,0
2018-12-21,26915.135933677084,27368.78130066969,26822.78765077092,26869.337890625,0
2018-12-28,26876.73834770189,27239.63251699773,26407.84267999701,27124.935546875,0
2019-01-04,27267.48312148169,27430.23197848434,26923.4379184418,27194.68359375,116400
2019-01-11,27378.3331257057,27754.12655728776,27161.632953028737,27453.58203125,146100
2019-01-18,27388.88117579989,27611.229505316307,27181.88357948063,27456.380859375,0
2019-01-25,27514.230690354794,27621.877875525257,27044.885578585017,27114.986328125,0
2019-02-01,27041.13414646731,27532.73113751926,26441.24371865389,27085.634765625,231600
2019-02-08,26973.68606805153,27589.42928552474,26825.238577000524,27294.083984375,0
2019-02-15,27240.18344617612,27305.583076802453,26634.941295944005,26793.939453125,0
2019-02-22,26754.287893333447,27100.58537374313,26617.389097725696,26867.23828125,0
2019-03-01,26933.885434349784,27196.782762175677,26719.090769625524,27043.5859375,0
2019-03-08,27067.835726658137,27815.17714357065,26957.78622473513,27761.478515625,0
2019-03-15,27839.776857734418,29520.355801968013,27790.92781467533,29381.107421875,0
2019-03-22,29521.25672467061,30007.75091388812,29361.30936368378,29582.15625,0
2019-03-29,29329.059987442077,30495.696388243457,29155.911606436886,30420.197265625,0
2019-04-05,30537.24559968504,30647.7443187045,29809.55383878743,30084.30078125,0
2019-04-12,30201.14819452445,30231.698619900333,29639.905989633247,29938.203125,0
2019-04-19,29983.15179292973,30669.444026162957,29918.752150205117,30223.048828125,0
2019-04-26,30282.14737359237,30289.54767804308,29434.708081821136,30013.150390625,0
2019-05-03,29920.05288028914,30121.40039854204,29549.707572337764,29953.802734375,0
2019-05-10,29626.1561565631,29835.15380568032,28784.31561556765,29040.162109375,0
2019-05-17,29026.312132953462,29559.10615335863,28525.117121428622,29449.80859375,0
2019-05-24,30230.049119102063,31704.63141911353,30110.84933232209,31212.1875,0
2019-05-31,31234.537991999965,31783.22962323956,30622.694304817083,31375.03515625,232000
2019-06-07,31405.686465945797,31752.33012901935,30626.6945648515,31066.189453125,274600
2019-06-14,31258.83526863584,31398.98477230212,30508.594973823,30613.994140625,0
2019-06-21,30651.644039085662,30824.192854831643,30220.34830409407,30627.994140625,0
2019-06-28,30680.5928335278,31490.23375944489,30451.045625040017,31104.837890625,0
2019-07-05,31270.635943783825,31660.382619537828,31104.73839750844,31475.435546875,243343300
2019-07-12,31346.48551055772,31370.03601826152,30346.346336739865,30601.09375,1163900
2019-07-19,30688.493273372063,30799.341050304905,29705.405047026983,29770.00390625,1599200
2019-07-26,29616.70708355306,29634.80648288709,28870.6650052565,29324.958984375,1301000
2019-08-02,29583.106039322625,29592.60592911896,27936.02460915449,28204.62109375,1271200
2019-08-09,27840.8747017872,28602.417938408613,27389.180748042392,28431.5703125,931400
2019-08-16,28356.47122052659,28358.52002484025,27683.17826433042,28216.671875,564400
2019-08-23,28330.92018524964,28468.568973434605,26560.291723510625,26958.337890625,288200
2019-08-30,27663.628333670706,28277.37128940145,26859.03805716454,27427.53125,0
2019-09-06,27238.88188345207,27310.73364168925,26641.04074998522,27247.583984375,0
2019-09-13,27240.03237485792,28126.52311131815,26993.58602619585,28098.423828125,0
2019-09-20,27867.67562993628,29418.6082111784,26642.690783747083,28981.21484375,0
2019-09-27,30039.051048267083,30800.94257839302,29469.757206571205,29876.302734375,0
2019-10-04,29674.45625370408,29754.05493891927,27653.37786129322,27731.52734375,1187300
2019-10-11,27909.576472913857,28857.364400748505,27568.02965564602,28042.173828125,0
2019-10-18,28238.17121657411,29249.160609650127,28042.92348988763,29119.912109375,0
2019-10-25,29415.908143860725,29692.90531509192,28923.46447420829,29395.607421875,0
2019-11-01,29527.255973412717,30415.29671843365,29385.107237103908,30330.19921875,0
2019-11-08,30415.545910002347,31108.038795840886,30013.301842622957,30749.04296875,364800
2019-11-15,30664.29429856328,31204.836849586,30337.99697172592,31008.0390625,0
2019-11-22,31036.44088790875,31471.28378401357,30901.491280886665,31111.23828125,0
2019-11-29,31064.738132880226,32156.6773383503,31049.38870211476,31945.728515625,498300
2019-12-06,32007.92809407514,32126.57525914025,31250.286215544977,31341.185546875,1395500
2019-12-13,31321.037054273773,32104.67667631655,30996.040135285613,32013.876953125,2735500
2019-12-20,32158.626761445237,32442.97197648331,31897.37979352249,32384.572265625,1796800
2019-12-27,32380.624518187746,32502.42388706697,31962.87930577528,32411.97265625,1394500
2020-01-03,32486.22112187865,32612.719648081184,31960.028609947574,32068.876953125,907300
2020-01-10,31910.078107181394,32346.823268628286,30899.191066075746,32097.02734375,1607800
2020-01-17,32138.727009432838,32322.275662713742,31445.134499626045,31590.283203125,1837800
2020-01-24,31923.578086853824,31923.578086853824,30613.64359619628,31241.38671875,1478700
2020-01-31,31110.188222991343,31226.686865315703,30520.946775086384,30833.2421875,1480600
2020-02-07,29811.402853462398,31470.28517599856,29612.20595431185,31201.5859375,1689700
2020-02-14,31248.2868462377,31649.08106122728,30775.74286793517,30834.443359375,1309000
2020-02-21,30873.48993735002,31084.939751800248,30252.097356163227,30942.490234375,940800
2020-02-28,30665.99364160974,30701.794007292705,29051.163218209647,29146.8125,1506000
2020-03-06,29700.654373655885,29790.803715213515,27161.985924431967,27801.126953125,3805200
2020-03-13,27031.13598646725,27091.28568008766,21351.45065843161,25166.15625,3326300
2020-03-20,24061.32090647064,24073.871542346296,18675.43244526885,20317.36328125,2873300
2020-03-27,18311.087265181883,21462.150586862128,16116.062322281536,19968.767578125,2116200
2020-04-03,19254.224971013875,19716.02037388205,17142.999284296187,17249.099609375,1254200
2020-04-10,18454.337116881325,20323.862858295957,17953.54213383709,19913.3671875,1333800
2020-04-17,19854.66956263497,20866.30839674724,18703.23267390261,20681.208984375,1503400
2020-04-24,21104.454179536497,21121.854368131702,19051.728241117467,19586.421875,1731000
2020-05-01,19870.56886132298,21966.744978987208,19847.41874089529,21534.25,1539800
2020-05-08,20514.51256076389,20530.21159780997,18940.78022781524,19352.67578125,1405800
2020-05-15,19610.22082966131,20122.0158130671,18286.78792805261,18833.73046875,1832400
2020-05-22,18794.88027174961,18794.88027174961,17104.800852783217,17278.69921875,2008900
2020-05-29,17537.446132378154,19455.32480602845,17311.04837860278,19297.025390625,2017600
2020-06-05,19728.670658615785,21619.298726121146,19632.67177648208,21034.255859375,2848600
2020-06-12,21635.848303336898,21807.14709490662,19525.872500086323,20654.310546875,3318600
2020-06-19,20456.91161630495,21467.400837773974,19506.82364753305,21337.8515625,0
2020-06-26,21491.30134435232,22479.288498151716,20926.205957533573,21591.80078125,2838900
2020-07-03,21291.303517677963,22344.58918540679,21026.205033862083,21852.146484375,1661900
2020-07-10,22270.69057006177,23080.3321433937,22040.09278507293,22398.189453125,2232900
2020-07-17,22612.988071142678,22657.137950374512,21027.60429773317,21966.544921875,1634800
2020-07-24,22307.041184933794,23211.08016819064,22187.542575588814,22661.787109375,1823000
2020-07-31,22664.33622206476,22667.78735383339,21374.75113283692,21639.798828125,1818000
2020-08-07,21543.55117551136,21936.245042401344,21031.205549099035,21753.748046875,1535000
2020-08-14,21824.64735796031,22439.68857681969,21458.85021653623,21679.1484375,1755100
2020-08-21,21906.69487274907,22419.0882882589,21402.90189387382,22299.33984375,263400
2020-08-28,22436.58859294363,24611.514601759343,22409.790076579626,24523.515625,0
2020-09-04,25038.5104996338,25232.30708099636,22876.63437762661,23011.232421875,0
2020-09-11,23035.98135833776,23108.830118163023,22080.14280186101,22479.6875,245300
2020-09-18,22683.085006645688,22757.03531587552,21784.6473899373,22030.794921875,0
2020-09-25,21983.145185654237,22098.59306415596,20404.66271447916,20982.10546875,0
2020-10-02,21151.804799145066,22293.49163411751,21054.85475473773,22245.7421875,0
2020-10-09,22351.840062626747,23903.82159922652,22246.99167073805,23846.5234375,0
2020-10-16,23955.3213989852,24190.068672696143,22970.682817187208,23532.9765625,0
2020-10-23,23902.623357617496,24823.310302556336,23754.57429226609,24478.015625,0
2020-10-30,24525.516259891632,24809.362815856934,23612.425219258686,23900.623046875,0
2020-11-06,24367.31664224586,26853.138040327674,24120.319510516925,26798.638671875,0
2020-11-13,27088.634084818998,29030.562288073437,27068.63431748504,28465.369140625,0
2020-11-20,28791.91468711301,29784.40389132088,28580.568161853374,29235.66015625,0
2020-11-27,29432.45813381375,30197.49810883672,28852.56449420724,29608.70703125,369400
2020-12-04,29844.45476565765,30161.949893367917,29149.56222770868,30052.05078125,0
2020-12-11,30062.249780173854,30811.44290880662,29950.25108348332,30604.494140625,0
2020-12-18,30734.793093719025,30944.83870029888,30345.39659942924,30714.29296875,548400
2020-12-25,30595.44576394912,30607.144846947645,28976.413782660973,30401.845703125,0
2021-01-01,30558.49398278785,31509.884314141207,30537.79500492364,31225.486328125,362800
2021-01-08,31484.78393540996,32297.67524789695,30893.29081987,32083.826171875,0
2021-01-15,32279.926424077665,32718.56799151571,31725.48171940921,32246.42578125,0
2021-01-22,32274.77587274443,32841.91814537505,31119.539611433436,31166.888671875,751600
2021-01-29,31506.783514219973,31697.18168777964,29687.35351213026,30565.14453125,0
2021-02-05,30975.99123905144,36614.77399946698,30906.091657115197,35654.0859375,1277400
2021-02-12,36073.43254599389,36476.725592572286,35427.73848232362,36108.48046875,0
2021-02-19,36500.9741981774,37708.31324318035,35584.18659076922,35841.18359375,0
2021-02-26,35873.8834460956,37231.76547850201,34658.29466014326,34803.1953125,728800
2021-03-05,35373.83893444791,36454.72555215375,34892.84374292419,35227.73828125,0
2021-03-12,35462.03689172117,36496.92582696449,35090.34199477177,35496.234375,0
2021-03-19,35543.83562708032,35543.83562708032,33360.61090016775,34161.203125,0
2021-03-26,34088.0021751832,34359.65029642772,32414.874044294847,33317.8125,0
2021-04-02,33615.50692509653,33990.40490249239,33151.415828630044,33857.60546875,374200
2021-04-09,33648.758280783884,33697.359279756216,32141.17782762297,32447.673828125,0
2021-04-16,31637.533149858613,32324.775261852352,30519.94651315664,31977.078125,0
2021-04-23,30993.088439638188,32148.0262916372,30405.29645378291,31721.931640625,368400
2021-04-30,32316.27490844289,34286.602741865514,32144.427295762027,32781.41796875,0
2021-05-07,32368.174956685078,33258.761499003405,31906.180320871757,32904.1171875,1137800
2021-05-14,33174.91367858231,33297.21303277792,32115.127579912587,32169.177734375,0
2021-05-21,32437.470908866064,34694.04585712463,32318.321909280054,34606.49609375,0
2021-05-28,34868.895395061714,35436.23483580858,34409.99901424842,35141.0390625,0
2021-06-04,35097.040158559794,35810.48224657488,34929.69445274396,35291.23828125,0
2021-06-11,35460.39042651194,35545.440223548656,34640.7948283768,35046.9921875,0
2021-06-18,34936.14469456993,35379.58938034768,33908.554431615696,34557.59765625,0
2021-06-25,34109.051844306414,35491.53758607613,33937.10462876159,35364.23828125,0
2021-07-02,35487.78756904865,35576.53653958219,34632.19738164868,34809.4921875,329600
2021-07-09,35010.54140437875,35810.58360086245,34859.494643754406,35071.54296875,0
2021-07-16,35284.639621107155,35984.83112795977,35059.94302067174,35751.38671875,0
2021-07-23,35070.09385074511,35346.6414292779,34356.95379761318,35033.9921875,0
2021-07-30,34947.44533397688,35185.690775098024,34114.80174162509,34583.94921875,0
2021-08-06,34760.49550375668,36219.38058796922,34587.8490675249,35808.83203125,0
2021-08-13,35823.78362528719,36316.57874983875,35530.93680437725,36168.9296875,649500
2021-08-20,36100.23039755204,36261.13087807769,34926.094994840925,35033.4453125,527300
2021-08-27,35423.785561652454,35909.88294826908,34817.09342747863,35627.38671875,749400
2021-09-03,35780.63548255951,37139.56983075075,35721.48382537098,36760.72265625,816700
2021-09-10,36877.82089209323,36923.218801346135,36151.52713681151,36682.7734375,472500
2021-09-17,36608.02184223074,38112.30508228477,36326.62668984899,37811.5078125,1127600
2021-09-24,37387.76279434971,38112.156862347314,36525.52389147455,37829.859375,689900
2021-10-01,38054.30604660945,38376.80356547614,36875.922040145095,37225.46484375,998800
2021-10-08,37391.71312036369,38106.40723791289,37355.166670840204,37774.8125,808300
2021-10-15,37782.310630428,39374.59335324525,37744.209511005,39340.44140625,792900
2021-10-22,39793.78779125135,40586.87974703235,39292.34247278154,40323.1796875,1733600
2021-10-29,40960.77222736883,41829.11366140325,38426.20329350687,39115.1484375,2090700
2021-11-05,39431.69134389287,40159.73339360422,39120.1949547704,39573.23828125,774500
2021-11-12,39673.59101741613,39673.59101741613,38345.60405728725,38732.90234375,866300
2021-11-19,38848.99829263539,39116.69440419672,37748.010460278245,37975.80859375,619400
2021-11-26,38231.70598107975,38240.5574411416,35903.6850022177,36025.08203125,908000
2021-12-03,36224.02836877486,36843.57058599445,35327.48800351136,36196.7265625,859000
2021-12-10,36252.32994887625,37397.11744255636,35696.3363911027,37105.21875,741800
2021-12-17,37357.76449315635,37580.61346240294,35534.63769056269,35618.234375,660100
2021-12-24,35123.94520596271,35476.88728986667,34018.05565648867,34856.64453125,735000
2021-12-31,34573.24779897619,35596.53381131151,34232.60330890128,35481.28515625,1177500
2022-01-07,35584.78703524051,38134.40948052595,35526.1900577274,37739.1640625,1029200
2022-01-14,37930.11031517277,38850.9985628448,37928.91111034862,38369.953125,829900
2022-01-21,38212.10551067158,38855.09794884346,37223.81657585008,37573.86328125,781800
2022-01-28,37601.51192081784,38421.2532181741,36374.92852948309,37688.9609375,1139100
2022-02-04,38091.35802145327,39424.39361874547,37647.413962944105,38788.90234375,1061400
2022-02-11,38591.602444073695,39196.743930395016,37318.61760917495,38516.80078125,869800
2022-02-18,37663.56151759803,38461.25190559371,36651.42396270381,37598.7109375,826700
2022-02-25,37399.565815608046,38053.95665606025,34990.94416269976,36430.328125,1240600
2022-03-04,35938.53044735812,36269.827368192266,34093.70675759289,34407.40234375,816600
2022-03-11,33277.76088633603,35373.73560735664,32154.97458559436,34545.84765625,1227600
2022-03-18,34659.84741565458,36611.52521983307,34624.648605749135,36428.12890625,773300
2022-03-25,36545.42747421494,36827.17174831618,35203.44379524983,35409.69140625,891700
2022-04-01,35488.28772802542,37209.36647200313,35015.89476797541,37148.06640625,1133500
2022-04-08,37824.50942092961,38765.40082463055,37346.36573392472,37751.61328125,1175800
2022-04-15,37591.31275648078,37988.16189015591,37264.01731622934,37462.96484375,446400
2022-04-22,36832.72144890834,37123.1198289168,35925.88372730932,36044.33203125,825400
2022-04-29,35791.93695303597,36718.37550835769,35510.98708252526,36087.73046875,770700
2022-05-06,35627.18594204003,36308.87847368281,34352.79964327097,34590.796875,751300
2022-05-13,34091.35369733804,34792.795714690015,33007.51304340762,33120.96484375,1152200
2022-05-20,33255.61334665584,34655.396604567155,33001.366302712275,34276.0,783200
2022-05-27,34320.99914144521,35694.43655183963,34115.40436959846,35612.88671875,797400
2022-06-03,35958.381274277126,36083.278254671655,35174.69256839707,35274.640625,622600
2022-06-10,35158.740035825824,35449.48633139148,34346.247693990896,34483.3984375,507900
2022-06-17,33728.25798193151,33773.65980008683,32290.17518524732,32742.669921875,605200
2022-06-24,32873.01538049235,33721.50671535386,32426.022542258448,33627.05859375,880400
2022-07-01,34125.80101247146,34147.10154517034,33080.06393960031,33539.05859375,676600
2022-07-08,33558.461472188166,35261.689794181075,33515.21197492903,35123.640625,683300
2022-07-15,35017.19277706553,35542.68664252929,34463.498631407856,34682.24609375,567800
2022-07-22,34841.44740161468,36823.0224581983,34803.99471106599,36738.5234375,800800
2022-07-29,36766.27297027975,37754.20786554537,36248.1819757291,37490.9609375,706200
2022-08-05,37593.71063033792,38231.40854326938,37249.068363964696,37920.16015625,1226200
2022-08-12,37846.91079248344,39088.44477168754,37681.01038083108,39041.84765625,664200
2022-08-19,39283.64401349645,39758.68632577778,38847.94691122208,38985.49609375,455100
2022-08-26,38693.19852163497,39471.29081406086,37950.411012885525,38986.6953125,1045300
